CourseSectionOrigID,Bb_UserPK,Points_Possible,Points_Earned,Gender
FrScA-S216-01,95621,825,765.7,F
FrScA-S216-01,95621,5,4,F
FrScA-S216-01,95621,10,10,M
FrScA-S216-01,95621,5,4,F
FrScA-S216-01,95621,10,8,F
FrScA-S216-01,95621,25,23,F
FrScA-S216-01,95621,5,10,M
FrScA-S216-01,95621,465,292.95,F
FrScA-S216-01,95621,5,5,F
FrScA-S216-01,95621,30,29,M
FrScA-S216-01,95621,5,4,F
FrScA-S216-01,95621,10,10,F
FrScA-S216-01,95621,5,3,F
FrScA-S216-01,95621,433,300.71,M
FrScA-S216-01,95621,10,0,F
FrScA-S216-01,95621,24,14,F
FrScA-S216-01,95621,10,10,F
FrScA-S216-01,95621,30,22,F
FrScA-S216-01,95621,15,NA,M
FrScA-S216-01,95621,5,5,M
FrScA-S216-01,95621,30,28,F
FrScA-S216-01,95621,10,10,F
FrScA-S216-01,95621,5,NA,M
FrScA-S216-01,95632,30,15,F
FrScA-S216-01,95632,5,5,F
FrScA-S216-01,95632,20,20,M
FrScA-S216-01,95632,10,10,F
FrScA-S216-01,95632,5,4,F
FrScA-S216-01,95632,20,12,M
FrScA-S216-01,95632,20,14,F
FrScA-S216-01,95632,10,NA,F
FrScA-S216-01,95632,10,6,M
FrScA-S216-01,95632,10,10,F
FrScA-S216-01,95632,15,1,M
FrScA-S216-01,95632,30,30,F
FrScA-S216-01,95632,5,5,M
FrScA-S216-01,95632,12,12,F
FrScA-S216-01,95632,10,NA,M
FrScA-S216-01,95632,10,NA,F
FrScA-S216-01,95632,5,5,F
FrScA-S216-01,95632,465,408.01,F
FrScA-S216-01,95632,5,5,F
FrScA-S216-01,95632,10,6.5,M
FrScA-S216-01,95632,10,4,M
FrScA-S216-01,95632,5,NA,F
FrScA-S216-01,95632,10,6.25,F
FrScA-S216-01,95632,5,NA,F
FrScA-S216-01,95632,457,235.28,F
FrScA-S216-01,95632,5,4,F
FrScA-S216-01,95632,10,5,F
FrScA-S216-01,95632,10,10,M
FrScA-S216-01,95632,10,9,F
FrScA-S216-01,95632,10,NA,F
FrScA-S216-01,95632,24,12,F
FrScA-S216-01,95632,10,10,F
FrScA-S216-01,95632,5,4.5,F
FrScA-S216-01,95632,10,10,F
FrScA-S216-01,95632,10,10,F
FrScA-S216-01,95632,5,5,F
FrScA-S216-01,95632,20,20,F
FrScA-S216-01,95632,10,10,M
FrScA-S216-01,95632,30,30,F
FrScA-S216-01,95632,10,10,F
FrScA-S216-01,95632,345,324.7,M
FrScA-S216-01,95632,15,15,F
FrScA-S216-01,95632,10,1,M
FrScA-S216-01,95632,50,NA,F
FrScA-S216-01,95632,10,NA,F
FrScA-S216-01,95633,5,10,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,10,6.75,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,235,220.88,F
FrScA-S216-01,95633,10,10,M
FrScA-S216-01,95633,15,14,F
FrScA-S216-01,95633,50,NA,F
FrScA-S216-01,95633,10,7,M
FrScA-S216-01,95633,37,8,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,597,340.26,F
FrScA-S216-01,95633,5,5,F
FrScA-S216-01,95633,10,NA,F
FrScA-S216-01,95633,5,NA,M
FrScA-S216-01,95633,12,8.4,M
FrScA-S216-01,95633,30,14.85,M
FrScA-S216-01,95633,244,228,F
FrScA-S216-01,95633,10,4,F
FrScA-S216-01,95633,5,5,F
FrScA-S216-01,95633,5,5,F
FrScA-S216-01,95633,625,516.32333,M
FrScA-S216-01,95633,345,242.44,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,438,407,F
FrScA-S216-01,95633,10,10,M
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,5,3,F
FrScA-S216-01,95633,5,NA,F
FrScA-S216-01,95633,249,205.5,F
FrScA-S216-01,95633,625,459.08333,F
FrScA-S216-01,95633,10,9.5,F
FrScA-S216-01,95633,5,5,F
FrScA-S216-01,95633,10,NA,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,10,10,F
FrScA-S216-01,95633,10,10,M
FrScA-S216-01,95633,10,10,M
FrScA-S216-01,95633,244,220,F
FrScA-S216-01,95633,460,435,F
FrScA-S216-01,95633,10,NA,F
FrScA-S216-01,95633,10,3,F
FrScA-S216-01,95633,5,NA,F
FrScA-S216-01,95684,5,5,F
FrScA-S216-01,95684,5,10,M
FrScA-S216-01,95684,10,8,F
FrScA-S216-01,95684,5,3,F
FrScA-S216-01,95684,10,10,M
FrScA-S216-01,95684,110,52,M
FrScA-S216-01,95684,5,5,M
FrScA-S216-01,95684,10,1,F
FrScA-S216-01,95684,597,398.14,F
FrScA-S216-01,95684,5,5,M
FrScA-S216-01,95684,220,208,F
FrScA-S216-01,95684,30,23,M
FrScA-S216-01,95684,5,5,F
FrScA-S216-01,95684,10,6,F
FrScA-S216-01,95684,30,24,F
FrScA-S216-01,95684,10,NA,F
FrScA-S216-01,95684,10,NA,F
FrScA-S216-01,95684,10,NA,F
FrScA-S216-01,95684,10,10,F
FrScA-S216-01,95684,10,7,F
FrScA-S216-01,95684,15,15,F
FrScA-S216-01,95684,24,20,F
FrScA-S216-01,95684,50,50,M
FrScA-S216-01,95684,5,3.5,F
FrScA-S216-01,95684,10,8.25,F
FrScA-S216-01,95684,5,5,M
FrScA-S216-01,95684,457,391.98,F
FrScA-S216-01,95684,10,9.6,F
FrScA-S216-01,95684,720,562.5,M
FrScA-S216-01,95684,15,15,F
FrScA-S216-01,95684,10,9.5,M
FrScA-S216-01,95684,10,7.75,M
FrScA-S216-01,95684,50,42,M
FrScA-S216-01,95684,5,NA,F
FrScA-S216-01,95684,377,356.13,M
FrScA-S216-01,95684,10,NA,M
FrScA-S216-01,95684,20,18,M
FrScA-S216-01,95684,10,8,M
FrScA-S216-01,95684,5,5,M
FrScA-S216-01,95684,12,12,M
FrScA-S216-01,95684,5,5,F
FrScA-S216-01,95684,15,14,F
FrScA-S216-01,95684,5,5,F
FrScA-S216-01,95684,10,9.63,M
FrScA-S216-01,95684,10,6,M
FrScA-S216-01,95726,10,8,M
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,10,10,M
FrScA-S216-01,95726,10,NA,F
FrScA-S216-01,95726,10,NA,F
FrScA-S216-01,95726,5,5,M
FrScA-S216-01,95726,10,NA,F
FrScA-S216-01,95726,5,NA,F
FrScA-S216-01,95726,345,327.45,F
FrScA-S216-01,95726,5,5,F
FrScA-S216-01,95726,10,7,F
FrScA-S216-01,95726,20,18,F
FrScA-S216-01,95726,15,15,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,37,37,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,5,10,M
FrScA-S216-01,95726,398,286.25,M
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,5,5,M
FrScA-S216-01,95726,10,7,F
FrScA-S216-01,95726,10,8,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,30,20,F
FrScA-S216-01,95726,10,NA,F
FrScA-S216-01,95726,10,9,F
FrScA-S216-01,95726,10,9.5,F
FrScA-S216-01,95726,30,30,M
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,24,16,M
FrScA-S216-01,95726,30,10.72,M
FrScA-S216-01,95726,10,8,F
FrScA-S216-01,95726,10,NA,F
FrScA-S216-01,95726,10,NA,F
FrScA-S216-01,95726,5,3,M
FrScA-S216-01,95726,140,133.5,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,50,1,M
FrScA-S216-01,95726,433,415,F
FrScA-S216-01,95726,10,10,F
FrScA-S216-01,95726,443,361.5,F
FrScA-S216-01,95726,10,8,F
FrScA-S216-01,95726,12,12,F
FrScA-S216-01,95743,5,5,F
FrScA-S216-01,95743,5,2,F
FrScA-S216-01,95743,10,8.5,M
FrScA-S216-01,95743,15,10,F
FrScA-S216-01,95743,10,10,M
FrScA-S216-01,95743,625,NA,M
FrScA-S216-01,95743,625,584.61667,F
FrScA-S216-01,95743,353,252,M
FrScA-S216-01,95743,5,5,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,10,5.2,M
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,30,22.88,F
FrScA-S216-01,95743,30,30,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,15,11,F
FrScA-S216-01,95743,20,NA,M
FrScA-S216-01,95743,10,10,M
FrScA-S216-01,95743,50,50,F
FrScA-S216-01,95743,5,5,M
FrScA-S216-01,95743,5,3,M
FrScA-S216-01,95743,15,NA,F
FrScA-S216-01,95743,10,NA,F
FrScA-S216-01,95743,5,4,M
FrScA-S216-01,95743,5,5,F
FrScA-S216-01,95743,10,1,F
FrScA-S216-01,95743,130,67.4,F
FrScA-S216-01,95743,443,414,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,358,326,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,930,927.75,F
FrScA-S216-01,95743,10,9.1,F
FrScA-S216-01,95743,5,5,F
FrScA-S216-01,95743,30,26,M
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95743,30,24.75,F
FrScA-S216-01,95743,10,10,M
FrScA-S216-01,95743,105,105,F
FrScA-S216-01,95743,30,22,M
FrScA-S216-01,95743,5,3,M
FrScA-S216-01,95743,5,5,F
FrScA-S216-01,95743,10,10,F
FrScA-S216-01,95896,5,NA,M
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,10,NA,F
FrScA-S216-01,95896,5,4.5,F
FrScA-S216-01,95896,30,27.75,F
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,5,5,F
FrScA-S216-01,95896,20,18,F
FrScA-S216-01,95896,930,811.37,M
FrScA-S216-01,95896,10,0,F
FrScA-S216-01,95896,130,127,F
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,110,70.5,M
FrScA-S216-01,95896,10,10,M
FrScA-S216-01,95896,20,NA,F
FrScA-S216-01,95896,5,5,F
FrScA-S216-01,95896,37,23.8,F
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,15,14,M
FrScA-S216-01,95896,30,30,F
FrScA-S216-01,95896,5,5,F
FrScA-S216-01,95896,30,23.25,F
FrScA-S216-01,95896,438,409,F
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,5,4,F
FrScA-S216-01,95896,10,NA,F
FrScA-S216-01,95896,30,30,F
FrScA-S216-01,95896,5,5,M
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,10,NA,F
FrScA-S216-01,95896,5,5,F
FrScA-S216-01,95896,10,1,M
FrScA-S216-01,95896,388,313.88,F
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,249,4,M
FrScA-S216-01,95896,10,10,F
FrScA-S216-01,95896,895,677.5,F
FrScA-S216-01,95896,30,28.5,F
FrScA-S216-01,95896,10,10,M
FrScA-S216-01,95896,24,22,M
FrScA-S216-01,95896,25,NA,M
FrScA-S216-01,95896,5,2,F
FrScA-S216-01,95896,10,8,F
FrScA-S216-01,95896,5,5,M
FrScA-S216-01,95896,5,5,F
FrScA-S216-01,95989,30,30,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,10,NA,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,30,22,M
FrScA-S216-01,95989,20,20,F
FrScA-S216-01,95989,130,124,M
FrScA-S216-01,95989,443,433,F
FrScA-S216-01,95989,105,77.38,F
FrScA-S216-01,95989,345,306,M
FrScA-S216-01,95989,460,296.45,M
FrScA-S216-01,95989,28,NA,M
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,5,NA,M
FrScA-S216-01,95989,15,NA,M
FrScA-S216-01,95989,15,15,F
FrScA-S216-01,95989,249,175.5,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,5,4,M
FrScA-S216-01,95989,55,27,M
FrScA-S216-01,95989,10,10,F
FrScA-S216-01,95989,10,NA,F
FrScA-S216-01,95989,10,6.5,F
FrScA-S216-01,95989,10,10,F
FrScA-S216-01,95989,235,114.45,F
FrScA-S216-01,95989,15,12,M
FrScA-S216-01,95989,10,NA,F
FrScA-S216-01,95989,20,16,M
FrScA-S216-01,95989,443,405,F
FrScA-S216-01,95989,5,4,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,5,3,F
FrScA-S216-01,95989,5,5,F
FrScA-S216-01,95989,140,128,M
FrScA-S216-01,95989,235,178.86,F
FrScA-S216-01,95989,10,10,F
FrScA-S216-01,95989,30,NA,F
FrScA-S216-01,95989,10,10,F
FrScA-S216-01,95989,30,NA,F
FrScA-S216-01,95989,10,NA,M
FrScA-S216-01,95989,30,NA,M
FrScA-S216-01,95989,10,5,F
FrScA-S216-01,95989,10,10,F
FrScA-S216-01,95991,438,421,F
FrScA-S216-01,95991,10,9,F
FrScA-S216-01,95991,5,5,F
FrScA-S216-01,95991,10,NA,M
FrScA-S216-01,95991,10,6,M
FrScA-S216-01,95991,244,215,F
FrScA-S216-01,95991,30,25,F
FrScA-S216-01,95991,5,3,F
FrScA-S216-01,95991,24,14,F
FrScA-S216-01,95991,5,3,F
FrScA-S216-01,95991,10,8.5,F
FrScA-S216-01,95991,597,560.18,F
FrScA-S216-01,95991,5,4,F
FrScA-S216-01,95991,10,10,F
FrScA-S216-01,95991,140,136,F
FrScA-S216-01,95991,438,359.07,F
FrScA-S216-01,95991,30,27,F
FrScA-S216-01,95991,10,6,F
FrScA-S216-01,95991,5,5,F
FrScA-S216-01,95991,10,6,F
FrScA-S216-01,95991,10,8,F
FrScA-S216-01,95991,75,70,M
FrScA-S216-01,95991,597,94.98,F
FrScA-S216-01,95991,10,10,M
FrScA-S216-01,95991,28,20,F
FrScA-S216-01,95991,5,4.5,F
FrScA-S216-01,95991,30,NA,F
FrScA-S216-01,95991,10,8.5,F
FrScA-S216-01,95991,5,NA,F
FrScA-S216-01,95991,10,9,F
FrScA-S216-01,95991,10,NA,F
FrScA-S216-01,95991,10,7.5,M
FrScA-S216-01,95991,5,5,F
FrScA-S216-01,95991,10,10,F
FrScA-S216-01,95991,244,144,M
FrScA-S216-01,95991,10,10,F
FrScA-S216-01,95991,443,202,F
FrScA-S216-01,95991,10,NA,M
FrScA-S216-01,95991,5,5,F
FrScA-S216-01,95991,10,10,F
FrScA-S216-01,95991,10,NA,F
FrScA-S216-01,95991,5,NA,F
FrScA-S216-01,95991,244,161.5,F
FrScA-S216-01,95991,10,10,F
FrScA-S216-01,95991,5,5,F
FrScA-S216-02,43146,15,15,F
FrScA-S216-02,43146,10,8.13,M
FrScA-S216-02,43146,10,9,F
FrScA-S216-02,43146,244,207.49,F
FrScA-S216-02,43146,10,2.27,M
FrScA-S216-02,43146,5,4,F
FrScA-S216-02,43146,5,5,F
FrScA-S216-02,43146,10,8,F
FrScA-S216-02,43146,5,4,F
FrScA-S216-02,43146,10,8,M
FrScA-S216-02,43146,30,0,F
FrScA-S216-02,43146,10,6,F
FrScA-S216-02,43146,10,10,M
FrScA-S216-02,43146,10,10,M
FrScA-S216-02,43146,597,10,F
FrScA-S216-02,43146,10,8.38,F
FrScA-S216-02,43146,345,318.75,F
FrScA-S216-02,43146,5,3,F
FrScA-S216-02,43146,10,10,F
FrScA-S216-02,43146,5,5,F
FrScA-S216-02,43146,10,8.5,M
FrScA-S216-02,43146,5,2,F
FrScA-S216-02,43146,10,9.75,F
FrScA-S216-02,43146,5,4,F
FrScA-S216-02,43146,10,10,M
FrScA-S216-02,43146,30,26.25,F
FrScA-S216-02,43146,5,5,M
FrScA-S216-02,43146,5,4,F
FrScA-S216-02,43146,30,30,F
FrScA-S216-02,43146,10,10,F
FrScA-S216-02,43146,10,10,F
FrScA-S216-02,43146,55,38,M
FrScA-S216-02,43146,10,7,F
FrScA-S216-02,43146,10,10,F
FrScA-S216-02,43146,5,5,F
FrScA-S216-02,43146,30,27,F
FrScA-S216-02,43146,20,20,F
FrScA-S216-02,43146,15,15,F
FrScA-S216-02,43146,5,8,F
FrScA-S216-02,43146,5,5,M
FrScA-S216-02,43146,10,10,F
FrScA-S216-02,43146,10,10,M
FrScA-S216-02,43146,5,5,F
FrScA-S216-02,43146,145,101,M
FrScA-S216-02,43146,10,10,F
FrScA-S216-02,77067,10,NA,F
FrScA-S216-02,77067,322,313,M
FrScA-S216-02,77067,10,10,M
FrScA-S216-02,77067,10,10,F
FrScA-S216-02,77067,10,10,F
FrScA-S216-02,77067,220,139.83,M
FrScA-S216-02,77067,5,5,F
FrScA-S216-02,77067,5,5,M
FrScA-S216-02,77067,10,NA,F
FrScA-S216-02,77067,5,5,F
FrScA-S216-02,77067,5,4.75,F
FrScA-S216-02,77067,215,201.89,M
FrScA-S216-02,77067,24,16,F
FrScA-S216-02,77067,10,7,M
FrScA-S216-02,77067,10,7,F
FrScA-S216-02,77067,10,10,M
FrScA-S216-02,77067,10,7,F
FrScA-S216-02,77067,10,9,F
FrScA-S216-02,77067,30,30,F
FrScA-S216-02,77067,50,33,F
FrScA-S216-02,77067,50,47,M
FrScA-S216-02,77067,15,13,F
FrScA-S216-02,77067,5,NA,F
FrScA-S216-02,77067,30,30,M
FrScA-S216-02,77067,5,NA,F
FrScA-S216-02,77067,5,9,M
FrScA-S216-02,77067,10,10,F
FrScA-S216-02,77067,5,5,F
FrScA-S216-02,77067,30,30,F
FrScA-S216-02,77067,10,8,F
FrScA-S216-02,77067,24,10,M
FrScA-S216-02,77067,24,14,F
FrScA-S216-02,77067,10,NA,F
FrScA-S216-02,77067,10,NA,M
FrScA-S216-02,77067,110,78.13,F
FrScA-S216-02,77067,28,22,F
FrScA-S216-02,77067,10,NA,F
FrScA-S216-02,77067,30,NA,M
FrScA-S216-02,77067,597,543.03,F
FrScA-S216-02,77067,30,30,F
FrScA-S216-02,77067,40,40,F
FrScA-S216-02,77067,5,4,F
FrScA-S216-02,77067,5,5,M
FrScA-S216-02,77067,30,NA,M
FrScA-S216-02,77067,5,4,F
FrScA-S216-02,77141,28,26,M
FrScA-S216-02,77141,345,247.5,F
FrScA-S216-02,77141,30,24,M
FrScA-S216-02,77141,10,NA,F
FrScA-S216-02,77141,10,9.5,F
FrScA-S216-02,77141,37,15,F
FrScA-S216-02,77141,12,12,F
FrScA-S216-02,77141,720,706,M
FrScA-S216-02,77141,10,NA,F
FrScA-S216-02,77141,10,9.5,F
FrScA-S216-02,77141,10,8,M
FrScA-S216-02,77141,5,5,F
FrScA-S216-02,77141,10,NA,F
FrScA-S216-02,77141,15,13,F
FrScA-S216-02,77141,10,10,F
FrScA-S216-02,77141,12,10.5,F
FrScA-S216-02,77141,5,4,F
FrScA-S216-02,77141,10,10,M
FrScA-S216-02,77141,30,27,F
FrScA-S216-02,77141,10,8.5,M
FrScA-S216-02,77141,10,10,F
FrScA-S216-02,77141,20,20,M
FrScA-S216-02,77141,615,512.26833,M
FrScA-S216-02,77141,10,9,F
FrScA-S216-02,77141,10,6,F
FrScA-S216-02,77141,20,19,F
FrScA-S216-02,77141,55,NA,F
FrScA-S216-02,77141,15,13,F
FrScA-S216-02,77141,10,9.07,M
FrScA-S216-02,77141,5,5,F
FrScA-S216-02,77141,20,20,M
FrScA-S216-02,77141,24,10,M
FrScA-S216-02,77141,10,10,F
FrScA-S216-02,77141,345,307.38,F
FrScA-S216-02,77141,30,28.88,F
FrScA-S216-02,77141,24,20,M
FrScA-S216-02,77141,105,104.5,F
FrScA-S216-02,77141,5,NA,M
FrScA-S216-02,77141,24,14,F
FrScA-S216-02,77141,443,415,F
FrScA-S216-02,77141,10,8.25,F
FrScA-S216-02,77141,249,225.5,F
FrScA-S216-02,77141,20,20,F
FrScA-S216-02,77141,10,10,F
FrScA-S216-02,77141,5,NA,F
FrScA-S216-02,77980,220,194.64,M
FrScA-S216-02,77980,10,10,F
FrScA-S216-02,77980,30,NA,F
FrScA-S216-02,77980,30,27,F
FrScA-S216-02,77980,10,NA,M
FrScA-S216-02,77980,10,10,F
FrScA-S216-02,77980,10,10,M
FrScA-S216-02,77980,10,3,M
FrScA-S216-02,77980,5,5,F
FrScA-S216-02,77980,10,10,M
FrScA-S216-02,77980,597,428.7,M
FrScA-S216-02,77980,10,10,F
FrScA-S216-02,77980,235,216.08,F
FrScA-S216-02,77980,210,120.23,M
FrScA-S216-02,77980,10,10,F
FrScA-S216-02,77980,5,5,M
FrScA-S216-02,77980,10,NA,F
FrScA-S216-02,77980,10,5,F
FrScA-S216-02,77980,145,143,F
FrScA-S216-02,77980,30,25,F
FrScA-S216-02,77980,10,NA,M
FrScA-S216-02,77980,5,5,F
FrScA-S216-02,77980,10,8,F
FrScA-S216-02,77980,55,46,F
FrScA-S216-02,77980,10,1,M
FrScA-S216-02,77980,5,5,F
FrScA-S216-02,77980,10,7,F
FrScA-S216-02,77980,15,13,F
FrScA-S216-02,77980,10,10,F
FrScA-S216-02,77980,10,8.65,F
FrScA-S216-02,77980,75,75,M
FrScA-S216-02,77980,30,27.75,F
FrScA-S216-02,77980,237,197.88,M
FrScA-S216-02,77980,220,197,F
FrScA-S216-02,77980,5,5,F
FrScA-S216-02,77980,5,5,F
FrScA-S216-02,77980,30,NA,F
FrScA-S216-02,77980,10,9,F
FrScA-S216-02,77980,5,5,F
FrScA-S216-02,77980,10,8,F
FrScA-S216-02,77980,37,32,M
FrScA-S216-02,77980,15,15,M
FrScA-S216-02,77980,10,8,F
FrScA-S216-02,77980,5,4,F
FrScA-S216-02,77980,75,NA,M
FrScA-S216-02,87988,5,3,F
FrScA-S216-02,87988,10,9.25,F
FrScA-S216-02,87988,5,NA,F
FrScA-S216-02,87988,24,NA,M
FrScA-S216-02,87988,15,15,M
FrScA-S216-02,87988,10,9.25,F
FrScA-S216-02,87988,5,4,F
FrScA-S216-02,87988,10,NA,M
FrScA-S216-02,87988,5,5,M
FrScA-S216-02,87988,80,79,F
FrScA-S216-02,87988,10,9,M
FrScA-S216-02,87988,10,NA,F
FrScA-S216-02,87988,5,3,F
FrScA-S216-02,87988,10,10,F
FrScA-S216-02,87988,10,10,F
FrScA-S216-02,87988,5,5,M
FrScA-S216-02,87988,30,27,F
FrScA-S216-02,87988,20,10,M
FrScA-S216-02,87988,10,NA,M
FrScA-S216-02,87988,30,30,M
FrScA-S216-02,87988,10,10,F
FrScA-S216-02,87988,5,4,F
FrScA-S216-02,87988,5,5,F
FrScA-S216-02,87988,10,10,F
FrScA-S216-02,87988,570,518.5,F
FrScA-S216-02,87988,10,8,M
FrScA-S216-02,87988,15,14,M
FrScA-S216-02,87988,10,NA,F
FrScA-S216-02,87988,15,11,M
FrScA-S216-02,87988,10,8.5,F
FrScA-S216-02,87988,10,9,F
FrScA-S216-02,87988,10,10,M
FrScA-S216-02,87988,20,10,M
FrScA-S216-02,87988,353,338,M
FrScA-S216-02,87988,5,4,M
FrScA-S216-02,87988,5,5,F
FrScA-S216-02,87988,10,8.5,F
FrScA-S216-02,87988,105,105,F
FrScA-S216-02,87988,15,12,F
FrScA-S216-02,87988,465,425.27,F
FrScA-S216-02,87988,5,3.75,M
FrScA-S216-02,87988,10,NA,M
FrScA-S216-02,87988,5,5,F
FrScA-S216-02,87988,5,5,F
FrScA-S216-02,87988,5,5,M
FrScA-S216-02,88048,10,7.375,M
FrScA-S216-02,88048,5,5,M
FrScA-S216-02,88048,5,5,F
FrScA-S216-02,88048,24,22,F
FrScA-S216-02,88048,720,703.6,M
FrScA-S216-02,88048,20,18,M
FrScA-S216-02,88048,377,280.58,F
FrScA-S216-02,88048,10,9.13,F
FrScA-S216-02,88048,20,20,F
FrScA-S216-02,88048,130,119,M
FrScA-S216-02,88048,5,3.8,F
FrScA-S216-02,88048,465,397.58,F
FrScA-S216-02,88048,12,12,F
FrScA-S216-02,88048,20,20,M
FrScA-S216-02,88048,5,5,M
FrScA-S216-02,88048,10,10,F
FrScA-S216-02,88048,10,7,F
FrScA-S216-02,88048,10,10,F
FrScA-S216-02,88048,5,5,F
FrScA-S216-02,88048,625,252.83333,M
FrScA-S216-02,88048,30,23,F
FrScA-S216-02,88048,237,197.88,F
FrScA-S216-02,88048,10,10,M
FrScA-S216-02,88048,249,168,F
FrScA-S216-02,88048,10,10,M
FrScA-S216-02,88048,5,3,F
FrScA-S216-02,88048,5,5,F
FrScA-S216-02,88048,10,10,F
FrScA-S216-02,88048,20,16,F
FrScA-S216-02,88048,10,7,M
FrScA-S216-02,88048,50,47,F
FrScA-S216-02,88048,10,2.27,M
FrScA-S216-02,88048,10,8,M
FrScA-S216-02,88048,443,296.5,M
FrScA-S216-02,88048,24,NA,F
FrScA-S216-02,88048,10,NA,F
FrScA-S216-02,88048,5,5,F
FrScA-S216-02,88048,625,552.55,F
FrScA-S216-02,88048,5,5,F
FrScA-S216-02,88048,75,70,F
FrScA-S216-02,88048,10,NA,F
FrScA-S216-02,88048,50,49,M
FrScA-S216-02,88048,140,99.75,F
FrScA-S216-02,88048,125,120,F
FrScA-S216-02,88048,10,10,M
FrScA-S216-02,89994,5,3,F
FrScA-S216-02,89994,5,5,F
FrScA-S216-02,89994,10,10,F
FrScA-S216-02,89994,15,9,F
FrScA-S216-02,89994,5,NA,F
FrScA-S216-02,89994,5,5,F
FrScA-S216-02,89994,50,50,M
FrScA-S216-02,89994,10,10,F
FrScA-S216-02,89994,10,10,F
FrScA-S216-02,89994,10,10,F
FrScA-S216-02,89994,30,22,F
FrScA-S216-02,89994,10,10,M
FrScA-S216-02,89994,5,5,F
FrScA-S216-02,89994,30,23,M
FrScA-S216-02,89994,30,24,F
FrScA-S216-02,89994,10,10,F
FrScA-S216-02,89994,10,NA,F
FrScA-S216-02,89994,30,18,M
FrScA-S216-02,89994,30,26,F
FrScA-S216-02,89994,5,4,F
FrScA-S216-02,89994,10,7.5,M
FrScA-S216-02,89994,10,10,M
FrScA-S216-02,89994,5,NA,M
FrScA-S216-02,89994,30,21,M
FrScA-S216-02,89994,30,26.63,F
FrScA-S216-02,89994,30,NA,F
FrScA-S216-02,89994,5,5,F
FrScA-S216-02,89994,130,123,F
FrScA-S216-02,89994,443,403,F
FrScA-S216-02,89994,20,16,F
FrScA-S216-02,89994,10,10,F
FrScA-S216-02,89994,30,NA,F
FrScA-S216-02,89994,438,413.93,F
FrScA-S216-02,89994,10,NA,F
FrScA-S216-02,89994,10,6,M
FrScA-S216-02,89994,597,542.48,F
FrScA-S216-02,89994,235,207.505,F
FrScA-S216-02,89994,5,4,M
FrScA-S216-02,89994,5,10,F
FrScA-S216-02,89994,50,47,F
FrScA-S216-02,89994,30,26.4,F
FrScA-S216-02,89994,5,9,F
FrScA-S216-02,89994,10,7,M
FrScA-S216-02,89994,28,28,F
FrScA-S216-02,89994,5,5,F
FrScA-S216-02,91410,10,8.75,F
FrScA-S216-02,91410,5,5,M
FrScA-S216-02,91410,570,413.5,M
FrScA-S216-02,91410,10,NA,F
FrScA-S216-02,91410,5,5,F
FrScA-S216-02,91410,5,5,M
FrScA-S216-02,91410,635,575.45,F
FrScA-S216-02,91410,10,10,F
FrScA-S216-02,91410,20,20,F
FrScA-S216-02,91410,50,39,M
FrScA-S216-02,91410,10,8.5,F
FrScA-S216-02,91410,10,5.5,F
FrScA-S216-02,91410,10,8,F
FrScA-S216-02,91410,30,16,M
FrScA-S216-02,91410,5,5,F
FrScA-S216-02,91410,20,NA,F
FrScA-S216-02,91410,5,5,F
FrScA-S216-02,91410,10,6,F
