RespondentId,opdata_CourseID,Q1MaincellgroupRow1,Q1MaincellgroupRow2,Q1MaincellgroupRow3,Q1MaincellgroupRow4,Q1MaincellgroupRow5,Q1MaincellgroupRow6,Q1MaincellgroupRow7,Q1MaincellgroupRow8,Q1MaincellgroupRow9,Q1MaincellgroupRow10
432266,FrScA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483041,FrScA-S216-01,5,3,3,1,5,4,2,NA,3,4
482258,FrScA-S216-01,5,5,4,1,5,5,1,5,5,5
433302,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437553,BioA-S116-01,3,4,2,2,4,4,2,3,3,3
483061,AnPhA-S216-01,4,4,4,2,4,4,3,4,4,4
440223,AnPhA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482229,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479376,AnPhA-S216-02,4,4,3,1,5,4,1,4,4,5
482556,AnPhA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479658,AnPhA-S216-01,4,4,2,2,3,4,3,4,4,4
432843,AnPhA-S116-01,3,2,2,5,2,2,2,3,4,1
436003,FrScA-S116-03,4,4,3,2,4,4,3,4,4,4
495924,BioA-S216-01,5,5,4,1,5,5,1,5,3,5
437581,FrScA-S116-01,4,3,4,1,5,4,2,5,2,5
480496,FrScA-S216-03,5,5,3,1,5,5,2,5,5,5
434267,AnPhA-S116-02,4,5,3,1,4,5,2,4,5,4
431821,FrScA-S116-01,4,3,3,3,4,3,2,3,2,2
432382,OcnA-S116-02,5,4,3,1,5,NA,NA,NA,NA,NA
482173,FrScA-S216-01,4,3,3,2,4,4,2,4,3,3
482323,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436610,FrScA-S116-01,4,5,3,2,4,5,2,4,4,3
479467,AnPhA-S216-02,4,4,3,1,4,4,1,4,4,4
432242,OcnA-S116-01,4,3,4,1,5,4,2,5,4,5
521032,FrScA-S216-02,4,4,4,1,4,4,1,4,3,4
431956,OcnA-S116-02,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
434208,BioA-S116-01,4,3,NA,2,4,4,3,4,4,4
432218,PhysA-S116-01,4,4,4,2,4,4,2,4,4,4
480173,FrScA-S216-01,5,3,4,1,5,4,2,5,4,5
434193,FrScA-S116-01,5,3,5,1,5,3,1,5,4,4
480884,OcnA-S216-01,4,4,4,2,4,4,2,4,4,4
434324,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480519,OcnA-S216-01,4,3,3,2,4,4,3,5,3,5
480519,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444891,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479376,OcnA-S216-02,4,2,3,1,5,3,1,4,4,4
435170,FrScA-S116-01,5,5,4,1,5,5,1,5,4,5
433880,BioA-S116-01,4,3,3,2,4,4,3,4,3,3
484745,OcnA-S216-01,3,2,2,3,3,3,2,3,3,1
487266,OcnA-S216-01,4,2,3,1,4,2,2,4,2,5
435084,BioA-S116-01,4,3,4,2,4,3,2,4,3,4
435557,BioA-S116-01,5,4,3,2,4,4,2,5,3,4
482268,FrScA-S216-01,5,3,4,1,4,3,2,5,3,3
480635,FrScA-S216-01,4,3,2,2,4,4,3,4,3,4
434206,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427483,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459886,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480452,AnPhA-S216-01,5,5,5,1,5,5,1,5,5,5
501514,BioA-S216-01,5,5,4,1,5,5,1,5,5,5
432821,AnPhA-S116-01,5,5,4,1,5,5,2,5,3,5
479405,OcnA-S216-02,5,4,3,1,4,3,2,5,4,5
441458,BioA-S116-01,5,4,3,1,5,5,2,4,3,5
446182,PhysA-S116-01,4,5,2,2,4,4,2,4,4,4
483744,OcnA-S216-01,5,4,4,1,5,4,1,5,4,4
489600,FrScA-S216-01,5,3,3,1,5,5,1,5,4,5
519419,BioA-S216-01,4,4,3,2,4,4,2,4,3,5
435877,AnPhA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432351,BioA-S116-01,4,5,3,1,4,5,2,4,3,4
521967,BioA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430222,AnPhA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444752,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435458,BioA-S116-01,3,1,3,2,4,3,2,3,NA,3
479609,OcnA-S216-02,4,2,3,2,5,4,3,4,4,4
434162,AnPhA-S116-01,5,5,5,1,5,5,2,5,5,5
432740,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517143,BioA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432352,FrScA-S116-01,5,5,3,1,5,5,1,5,4,5
459800,BioA-S116-01,4,3,3,4,4,4,4,3,3,2
439199,BioA-S116-01,4,3,2,2,4,5,3,4,3,4
435110,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432392,OcnA-S116-01,5,4,5,1,5,4,1,5,5,5
432814,OcnA-T116-01,5,4,4,2,4,4,1,4,4,4
479395,AnPhA-S216-02,4,4,3,1,5,5,2,4,4,5
432814,OcnA-T116-01,5,5,3,1,5,5,1,5,5,5
483465,FrScA-S216-01,4,3,3,2,4,4,2,4,3,5
489028,OcnA-S216-01,4,4,3,2,3,3,2,NA,4,3
479398,FrScA-S216-01,4,3,2,2,4,4,3,4,3,3
485112,FrScA-S216-02,5,5,4,2,4,5,2,5,3,5
434689,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435823,BioA-S116-01,4,4,3,1,4,3,2,4,4,4
482213,FrScA-S216-01,4,3,3,1,4,4,1,5,3,5
479389,FrScA-S216-01,3,4,3,1,4,4,2,4,3,3
492218,OcnA-S216-01,4,4,2,2,4,4,3,4,4,4
435425,AnPhA-S116-01,5,5,5,1,5,5,1,5,4,5
479370,OcnA-S216-01,4,2,3,2,4,3,2,4,3,3
436863,AnPhA-S116-02,4,4,4,1,4,4,2,4,4,4
433194,AnPhA-S116-01,5,5,3,1,5,5,3,5,4,5
433387,AnPhA-S116-02,5,4,4,1,4,4,5,5,4,5
438206,BioA-S116-01,4,4,4,1,4,4,2,4,3,4
479350,OcnA-S216-01,4,2,2,2,4,3,1,4,3,3
479373,AnPhA-S216-01,5,5,3,1,4,4,3,5,4,5
438159,FrScA-S116-01,5,3,2,1,5,4,1,5,2,4
434615,AnPhA-T116-01,5,5,5,1,5,5,3,5,5,5
437584,BioA-S116-01,3,4,3,2,3,4,3,3,3,3
483012,FrScA-S216-04,4,4,3,1,4,4,1,4,4,5
471875,AnPhA-S116-01,5,5,3,2,4,5,2,5,4,5
459886,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483772,AnPhA-S216-02,4,4,2,3,4,4,3,4,4,3
433202,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434707,AnPhA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437884,PhysA-S116-01,4,2,2,3,4,4,4,4,2,5
432353,OcnA-S116-03,3,2,3,3,4,3,3,3,3,3
453676,BioA-S116-01,4,5,5,1,4,5,1,4,4,4
447477,PhysA-S116-01,4,5,2,2,3,4,3,4,4,3
432399,AnPhA-T116-01,5,4,4,1,5,5,2,5,4,5
432729,PhysA-S116-01,3,4,4,2,2,5,2,3,NA,2
480519,FrScA-S216-01,5,5,4,1,5,5,1,5,5,5
432379,OcnA-S116-02,5,3,2,1,5,4,3,5,3,5
430190,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517143,BioA-S216-01,5,2,2,5,5,3,2,5,4,5
443688,@X@course.course_id@X@,5,4,4,1,5,5,2,5,4,5
440619,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435501,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
432791,FrScA-S116-03,5,3,5,1,5,3,2,5,3,5
480857,OcnA-S216-02,3,3,3,3,4,3,3,3,2,2
434255,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524090,NA,4,4,3,2,4,4,2,5,4,4
435419,AnPhA-S116-01,4,5,3,2,4,5,2,4,4,3
432237,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434330,FrScA-S116-01,5,3,3,2,4,4,2,3,3,4
432989,AnPhA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442443,FrScA-S116-01,5,3,4,1,5,4,2,5,3,5
483753,FrScA-S216-02,5,4,3,1,5,4,2,3,3,5
483396,AnPhA-S216-01,5,3,3,1,4,5,2,5,5,5
492536,AnPhA-S216-02,4,4,3,2,4,5,2,4,4,4
483054,OcnA-S216-01,2,2,2,5,3,3,5,3,2,3
483080,AnPhA-S216-01,5,4,5,1,5,4,1,5,5,5
480033,BioA-S216-01,4,3,2,3,3,2,2,3,1,2
489971,AnPhA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433111,AnPhA-S116-01,2,4,4,3,4,4,4,3,3,3
433271,@X@course.course_id@X@,5,4,3,1,5,5,3,5,4,5
473647,BioA-S116-01,1,1,1,5,2,1,3,3,1,1
479979,AnPhA-S216-02,5,5,5,1,5,5,2,5,5,5
485428,AnPhA-S216-01,5,5,5,1,5,5,1,5,5,5
434671,FrScA-S116-01,5,3,2,1,4,4,1,5,2,3
434756,FrScA-S116-02,4,3,3,1,4,3,1,4,2,4
436771,AnPhA-S116-01,5,5,3,2,4,5,2,4,3,4
433621,AnPhA-T116-01,5,5,5,1,5,5,2,5,5,5
493592,FrScA-S216-01,5,3,3,1,5,5,1,5,4,4
508226,BioA-S216-01,4,4,3,2,4,5,4,4,4,5
482556,PhysA-S216-01,4,4,3,3,4,3,3,3,3,4
437581,FrScA-S116-03,4,2,3,3,5,4,2,5,3,5
439175,BioA-S116-01,4,5,3,2,4,5,3,4,2,4
435787,AnPhA-S116-02,5,4,5,1,5,4,2,5,4,4
435824,BioA-S116-01,4,5,3,2,5,5,2,4,3,4
482288,FrScA-S216-01,5,4,4,1,5,4,1,5,2,5
515484,BioA-S216-01,4,4,3,1,3,3,1,4,4,4
448406,BioA-S116-01,3,4,5,2,4,5,2,4,2,2
436764,FrScA-S116-01,4,3,3,1,4,4,1,4,3,4
516826,BioA-S216-01,5,3,3,1,4,3,3,5,3,5
435636,FrScA-S116-03,4,4,3,2,4,4,1,4,4,3
449206,BioA-S116-01,4,3,2,2,4,5,1,4,4,4
437142,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435824,BioA-S116-01,3,2,3,3,4,4,2,3,2,3
435848,BioA-S116-01,3,4,3,1,4,4,3,4,3,2
437320,AnPhA-S116-02,4,4,3,1,5,5,2,5,4,4
482231,FrScA-S216-01,4,4,4,2,4,4,3,4,4,3
511901,BioA-S216-01,3,2,2,3,3,2,3,4,4,4
433199,FrScA-S116-01,5,2,4,1,4,3,2,4,3,5
432514,PhysA-S116-01,3,3,3,5,3,4,5,2,4,3
516798,BioA-S216-01,5,5,5,5,5,5,2,5,5,5
513391,BioA-S216-01,5,4,3,2,4,4,1,5,4,5
434213,BioA-S116-01,5,5,5,1,4,5,3,5,5,5
432431,PhysA-S116-01,3,3,3,3,3,4,3,4,2,3
433199,AnPhA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439805,BioA-S116-01,4,5,3,2,4,4,2,3,3,4
479527,AnPhA-S216-01,4,4,2,2,3,4,3,4,4,5
485798,FrScA-S216-01,4,2,2,2,4,4,2,4,4,4
434318,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434817,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482573,FrScA-S216-04,4,4,4,1,4,4,1,4,4,5
480909,FrScA-S216-02,5,5,3,1,5,5,1,5,5,5
432723,FrScA-S116-03,5,4,5,1,5,4,2,5,4,5
432774,@X@course.course_id@X@,5,2,4,1,5,4,1,5,4,4
434208,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
480025,OcnA-S216-02,4,2,3,2,4,4,2,4,3,3
433178,@X@course.course_id@X@,4,3,3,2,4,4,2,4,4,4
431999,FrScA-S116-01,4,5,4,1,5,5,1,4,4,5
432406,FrScA-S116-01,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
432422,PhysA-S116-01,4,4,4,2,4,5,1,4,4,4
489010,AnPhA-S216-01,5,5,4,1,5,5,1,5,5,5
432729,PhysA-S116-01,4,4,4,2,5,5,3,5,4,4
479661,FrScA-S216-01,4,3,2,2,4,3,2,4,3,4
430161,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434756,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434756,FrScA-S116-03,5,4,3,1,5,5,1,5,3,4
485742,FrScA-S216-01,4,4,3,1,4,4,NA,4,4,4
480820,OcnA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432856,OcnA-T116-01,5,4,4,2,4,4,1,4,3,2
488501,FrScA-S216-01,4,4,5,2,4,3,3,4,4,4
487809,FrScA-S216-01,4,2,2,2,4,2,2,4,2,5
479533,FrScA-S216-01,5,4,3,2,5,3,2,5,3,4
433387,OcnA-S116-01,5,3,4,1,5,3,1,5,2,5
430170,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438242,BioA-S116-01,5,4,4,2,4,4,1,4,4,4
483008,FrScA-S216-01,5,5,5,1,5,5,1,5,5,5
491879,FrScA-S216-01,5,4,3,1,4,4,2,5,3,4
436758,BioA-S116-01,4,3,3,2,4,3,2,4,2,4
463220,PhysA-S116-01,4,5,2,4,4,4,3,4,4,4
432256,OcnA-S116-01,4,3,3,2,4,3,2,4,3,4
432761,OcnA-S116-01,4,2,2,1,4,4,2,4,3,4
479367,FrScA-S216-01,3,4,4,1,4,4,2,4,3,3
437558,BioA-S116-01,5,5,3,2,4,4,2,4,3,4
479495,FrScA-S216-01,5,3,3,1,4,4,1,5,2,4
443997,@X@course.course_id@X@,5,4,4,1,5,4,1,5,4,4
479386,AnPhA-S216-01,5,5,3,1,5,5,2,5,5,5
433178,AnPhA-S116-01,4,4,3,2,4,4,1,4,4,4
481269,AnPhA-S216-02,5,5,5,1,5,5,2,5,5,5
430190,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479413,FrScA-S216-01,5,5,3,1,5,5,2,5,5,5
437823,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484431,OcnA-S216-01,5,4,4,1,4,4,1,4,4,4
484769,FrScA-S216-02,4,4,4,1,5,5,1,5,5,4
482213,FrScA-S216-01,4,4,3,2,4,5,2,4,4,4
435493,BioA-S116-01,4,4,3,1,4,4,2,4,4,4
480075,FrScA-S216-01,5,5,5,2,4,4,2,4,4,4
479345,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483052,OcnA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438871,AnPhA-S116-02,5,NA,5,1,5,4,1,5,4,5
442443,FrScA-S116-01,5,3,4,1,5,4,2,5,3,4
432284,FrScA-S116-02,4,2,3,1,5,5,2,5,4,5
485109,AnPhA-S216-01,5,5,3,2,4,5,2,5,5,5
445979,PhysA-S116-01,4,5,3,2,4,4,2,4,3,4
488982,OcnA-S216-02,4,4,2,2,4,4,1,4,4,4
439115,BioA-S116-01,5,5,3,1,5,5,3,5,5,5
436492,FrScA-S116-01,4,2,3,1,5,4,3,5,2,5
433387,OcnA-S116-01,5,4,4,1,4,4,2,4,3,4
438332,BioA-S116-01,4,4,4,1,4,4,1,4,4,4
479591,OcnA-S216-02,3,2,3,3,4,3,3,3,3,3
482693,OcnA-S216-02,4,3,3,2,4,4,2,4,4,4
438332,BioA-S116-01,5,5,4,1,5,5,2,5,5,5
435056,FrScA-S116-03,5,3,3,1,4,4,2,5,3,4
432323,FrScA-S116-01,5,5,3,1,5,5,2,5,4,5
437884,BioA-S116-01,4,4,2,3,4,3,2,4,3,2
442435,BioA-S116-01,4,4,5,2,4,4,2,4,4,5
479527,AnPhA-S216-01,4,4,3,2,NA,4,3,4,4,4
483501,FrScA-S216-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
480488,FrScA-S216-03,4,4,4,1,4,4,2,4,4,4
426775,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479979,AnPhA-S216-02,5,4,4,1,5,5,2,5,4,5
496732,BioA-S216-01,4,5,4,1,4,4,2,4,4,3
435442,AnPhA-S116-01,5,5,4,2,4,5,1,4,4,3
479946,FrScA-S216-01,5,3,3,2,5,3,3,5,4,5
437830,AnPhA-S116-02,5,5,4,1,5,5,1,5,5,5
434168,FrScA-S116-01,5,3,3,1,4,4,1,4,3,5
516746,FrScA-S216-02,4,4,5,3,4,4,2,4,5,4
432371,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434209,BioA-S116-01,4,3,3,2,4,3,3,4,3,3
455277,FrScA-S116-01,4,4,3,2,4,4,3,4,4,4
437173,FrScA-S116-01,5,3,2,1,4,3,2,4,3,4
432261,AnPhA-T116-01,5,4,3,1,5,5,1,5,4,5
480793,FrScA-S216-01,5,5,4,1,5,5,1,5,5,5
432444,PhysA-S116-01,4,5,4,1,4,4,1,5,4,4
436861,BioA-S116-01,4,4,2,2,4,4,2,4,4,4
480536,FrScA-S216-01,4,4,3,2,4,5,3,4,4,5
434472,AnPhA-T116-01,4,5,3,2,4,5,3,4,2,4
500893,BioA-S216-01,4,4,2,3,3,3,2,2,3,3
434757,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480531,FrScA-S216-01,5,4,4,1,4,5,1,4,4,4
481170,PhysA-S216-01,4,4,3,2,4,4,4,4,3,5
445924,AnPhA-S116-02,5,5,4,1,5,5,2,5,5,5
479784,AnPhA-S216-01,5,5,4,1,5,5,1,5,5,5
434674,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432945,AnPhA-S116-01,4,4,3,2,4,4,3,4,3,4
480452,OcnA-S216-01,4,3,3,3,3,2,3,4,2,3
518043,BioA-S216-01,2,2,2,3,4,2,4,3,2,3
434690,PhysA-S116-01,4,4,4,2,4,4,1,4,4,4
523006,BioA-S216-01,3,2,3,3,4,2,3,4,2,5
436167,BioA-S116-01,5,4,4,2,4,4,2,5,3,5
511691,BioA-S216-01,2,1,2,4,3,1,3,1,1,4
435207,BioA-S116-01,5,3,3,1,5,5,1,5,3,5
430162,BioA-S116-01,4,3,3,2,4,4,2,4,4,4
437830,BioA-S116-01,5,4,5,1,5,5,1,5,5,5
434333,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480173,AnPhA-S216-01,4,5,3,2,4,5,3,5,3,4
519904,BioA-S216-01,5,3,3,2,5,3,1,5,4,5
480806,FrScA-S216-01,5,5,5,1,5,5,1,5,5,5
497114,BioA-S216-01,3,3,2,3,3,3,2,3,2,2
432659,OcnA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434234,FrScA-S116-01,5,3,4,2,4,4,2,4,3,4
493592,FrScA-S216-04,4,3,2,2,3,3,2,4,3,3
482290,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432284,FrScA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432774,OcnA-S116-02,5,4,4,1,5,4,3,5,4,5
434756,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432422,FrScA-S116-01,5,3,3,1,4,3,2,4,2,4
433281,OcnA-T116-01,3,2,3,5,2,1,1,1,2,2
484745,FrScA-S216-01,5,3,4,1,5,5,2,5,4,5
434269,BioA-S116-01,5,3,3,1,5,5,1,5,5,5
433209,FrScA-S116-03,4,3,2,3,4,3,2,4,2,3
442479,FrScA-S116-01,4,3,3,4,3,4,1,4,3,3
433192,FrScA-S116-01,5,3,3,1,5,4,2,5,3,4
436577,BioA-S116-01,5,4,5,1,5,5,1,5,5,5
435472,BioA-S116-01,3,3,2,3,4,3,3,4,3,3
433199,FrScA-S116-01,4,1,3,3,3,1,2,4,1,3
480498,FrScA-S216-01,4,2,2,3,4,3,2,4,3,3
480075,OcnA-S216-02,5,4,3,1,5,4,1,5,3,5
498560,BioA-S216-01,4,4,3,2,4,4,2,4,4,4
434436,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519420,BioA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432722,BioA-T116-01,3,4,3,3,3,5,1,3,2,3
479373,FrScA-S216-01,4,3,3,2,4,4,2,4,3,3
432246,OcnA-S116-01,4,3,3,2,5,3,2,5,3,3
434764,BioA-S116-01,5,4,4,1,5,4,2,5,3,4
515454,FrScA-S216-02,5,5,3,1,5,5,1,5,5,5
439199,BioA-S116-01,4,4,3,2,4,5,3,4,3,4
485080,AnPhA-S216-02,5,5,4,1,4,4,2,4,4,5
520603,BioA-S216-01,4,4,3,1,4,4,1,4,4,4
434255,FrScA-S116-01,3,2,3,3,3,3,3,3,3,3
