student_id,course_id,total_points_possible,total_points_earned,percentage_earned,subject,semester,section,Gradebook_Item,Grade_Category,final_grade,Points_Possible,Points_Earned,Gender,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,time_spent,TimeSpent_hours,TimeSpent_std,int,pc,uv,enrollment_status,enrollment_reason,cogproc,male,female,friend,family,social,sad,anger,anx,negemo,posemo,affect,quant,number,interrog,compare,adj,verb,negate,conj,adverb,auxverb,prep,article,ipron,they,shehe,you,we,i,ppron,pronoun,function,Dic,Sixltr,WPS,Tone,Authentic,Clout,Analytic,WC,n
86627,FrScA-S116-02,1163,800,0.6878761822871883,FrScA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,61.2283105,50,NA,F,4,3,3,4,4,3,3,3,3,3,2193.117,36.551950000000005,0.29032125713523366,3.6,3,3,Approved/Enrolled,Course Unavailable at Local School,15.662432432432432,0.23783783783783782,0.012702702702702701,0.012702702702702701,0.05108108108108108,7.154864864864865,0.1456756756756757,0.11783783783783783,0.026216216216216216,0.45,6.8832432432432435,7.333243243243243,3.118918918918919,0.7618918918918919,2.2124324324324323,2.2572972972972973,5.726756756756757,15.272972972972973,0.6205405405405405,6.256756756756757,5.411891891891892,6.716756756756757,11.136486486486486,7.588108108108108,6.514324324324324,0.4867567567567568,0.20378378378378378,2.9313513513513514,0.15621621621621623,4.517297297297297,8.295945945945945,14.811351351351352,49.84,85.95405405405405,18.863243243243243,16.903243243243242,75.97054054054054,44.77918918918919,54.74189189189189,60.46351351351351,49,37
86679,FrScA-S116-01,1563,1233,0.7888675623800384,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.89041096,10,9,F,4,4,3,4,4,3,4,5,4,5,2267.4,37.79,0.3451454762377336,4.4,3.5,3.6666666666666665,Approved/Enrolled,Other,15.16425,0.16975,0.10024999999999999,0,0,5.64025,0.08375,0.20825,0.03,0.80975,2.93825,3.749,2.1835,0.84925,1.381,1.97825,3.3605,16.46025,1.7815,6.44225,6.63825,9.427,11.92,6.5424999999999995,6.59925,1.17725,0.25175000000000003,2.299,0,5.2757499999999995,9.004,15.604000000000001,53.10175,81.04125,17.9235,18.25975,58.59125,50.472,43.916,49.131750000000004,79.575,40
86689,OcnA-S116-02,4932,3316,0.6723438767234388,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,60.40201005,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2457.1828,40.953046666666665,0.48521378000960513,NA,NA,NA,Approved/Enrolled,Course Unavailable at Local School,16.773846153846154,0,0,0,0,5.361538461538461,0.17153846153846156,0,0,1.2692307692307692,3.4253846153846155,4.6923076923076925,2.2046153846153844,1.533076923076923,2.2115384615384617,1.8176923076923077,5.73,18.293076923076924,0.8246153846153846,6.19,9.044615384615385,10.06076923076923,15.097692307692308,6.972307692307693,8.933076923076923,0.05153846153846154,0,1.9876923076923076,0.6530769230769231,4.241538461538462,6.932307692307692,15.864615384615384,56.35846153846154,89.62461538461538,15.60153846153846,14.626923076923077,63.47153846153846,67.67769230769231,45.606153846153845,53.78,61.46153846153846,13
86697,OcnA-S216-02,3898,3409,0.8745510518214469,OcnA,S216,02,POINTS EARNED & TOTAL COURSE POINTS,NA,90.07705193,10,8,M,5,3,3,5,5,4,5,5,3,5,1133.4667,18.891111666666667,-0.49174866760164915,5,4,3.3333333333333335,Approved/Enrolled,Other,15.477142857142857,0,0,0.3466666666666667,0.12095238095238095,5.980952380952381,0.4180952380952381,0,0.04238095238095238,2.1214285714285714,3.9057142857142857,6.026666666666666,1.519047619047619,0.9257142857142857,1.7485714285714284,1.7999999999999998,5.215714285714285,16.615714285714287,0.7257142857142858,4.695714285714286,6.402380952380953,9.751428571428571,13.825714285714286,8.25047619047619,6.09,0.9847619047619047,0,1.9866666666666666,0.9280952380952381,5.625238095238095,9.524761904761904,15.614285714285714,56.05904761904762,86.46142857142857,16.91,14.168095238095239,55.85095238095238,45.80714285714286,49.35285714285714,60.87428571428571,55.95238095238095,21
86707,AnPhA-S116-02,11355,10026,0.8829590488771466,AnPhA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,85.9093344,15,11,F,4,2,3,4,4,3,4,4,1,2,2143.133,35.71888333333333,0.253430800804453,3.9,3.5,3.1666666666666665,Approved/Enrolled,Course Unavailable at Local School,10.664347826086956,0.15,0.23217391304347826,0.1217391304347826,0.014782608695652176,9.651304347826088,0.08521739130434783,0,0.40391304347826085,1.102608695652174,8.39913043478261,9.502173913043478,2.0169565217391305,1.0252173913043479,0.8856521739130435,2.63695652173913,5.39,16.15304347826087,0.47391304347826085,5.953913043478261,4.881739130434783,9.098695652173912,10.163478260869566,7.538695652173913,4.555652173913043,0.17956521739130435,0.38217391304347825,5.913043478260869,0.3095652173913043,5.5804347826086955,12.365652173913043,16.920434782608694,52.03782608695652,84.71347826086956,15.45,12.111739130434783,71.07478260869566,29.694347826086958,66.1791304347826,47.80434782608695,63.08695652173913,23
86709,FrScA-S116-01,1835,1577,0.8594005449591281,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,95.66210046,10,8,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600.3334,26.67222333333333,-0.1471798934210003,NA,NA,NA,Approved/Enrolled,Scheduling Conflict,13.9034,0.4164,0.30479999999999996,0.2964,0.152,6.7068,0.1916,0.3662,0.174,1.214,6.4748,7.7134,1.892,1.0428,1.0016,1.993,4.8874,16.035,1.2731999999999999,5.95,6.3058,10.6176,10.0912,7.7106,8.1238,0.9526,0.3412,1.4405999999999999,0.0256,4.2494,7.0092,15.1338,52.2734,83.2242,16.6522,11.3256,66.1836,43.5556,43.4312,47.9562,30.26,50
86758,OcnA-S116-01,2835,1775,0.6261022927689595,OcnA,S116,01,ATTEMPTED,NA,94.61474037,10,8,F,5,3,4,4,4,4,4,4,4,4,3742.8836,62.381393333333335,1.4341192140854977,4.2,4,3.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,11.822105263157894,0,0,0.2615789473684211,0.09473684210526316,8.703684210526315,0.48894736842105263,0.3973684210526316,0,1.4689473684210526,6.456842105263158,7.925789473684211,2.6526315789473682,0.5689473684210526,0.881578947368421,1.8989473684210527,3.7805263157894737,12.338947368421053,0.6136842105263157,8.022105263157895,5.207368421052632,7.757894736842105,11.198947368421052,9.800526315789474,5.00421052631579,2.5010526315789474,0,1.1763157894736842,1.2578947368421054,4.692105263157895,9.625263157894736,14.628947368421052,53.39526315789474,86.0957894736842,23.569473684210525,18.886842105263156,78.06947368421052,42.22210526315789,58.42052631578947,61.85578947368421,65.63157894736842,19
86792,FrScA-S116-01,2316,1927,0.8320379965457686,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,99.08675799,5,NA,M,3,3,2,4,2,5,4,3,4,3,879.1998,14.65333,-0.6794091583749546,3,3,4,Approved/Enrolled,Course Unavailable at Local School,17.56783783783784,0.7108108108108108,0.2672972972972973,0.4491891891891892,0.13486486486486488,6.614324324324325,0.10702702702702702,0.11648648648648649,0.4064864864864865,1.4143243243243244,3.2783783783783784,4.6929729729729726,2.2618918918918918,1.2043243243243245,1.9832432432432432,2.2124324324324323,4.462972972972973,16.687567567567566,1.1502702702702703,7.642432432432432,6.046756756756757,9.644864864864864,12.559189189189189,6.276216216216216,7.285675675675676,0.884054054054054,0.7610810810810811,1.1272972972972972,0.5359459459459459,3.847837837837838,7.156216216216216,14.496486486486486,52.87513513513513,83.3172972972973,22.44972972972973,23.475405405405404,59.01459459459459,44.807297297297296,47.32702702702703,50.487297297297296,79.64864864864865,37
86793,FrScA-S116-01,10826,8760,0.8091631258082395,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,96.34703196,30,13.87,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.3835,9.223058333333334,-0.9198763476156404,4,3.5,3,Approved/Enrolled,Course Unavailable at Local School,10.963658536585365,0.174390243902439,0,0.028780487804878047,0.032926829268292684,4.95390243902439,0.20073170731707315,0.5170731707317073,0.028780487804878047,1.0885365853658537,6.2680487804878044,7.3704878048780484,1.946341463414634,2.1029268292682928,0.7831707317073171,2.321219512195122,4.773170731707317,14.658780487804878,0.5087804878048781,7.699024390243903,5.874390243902439,9.072926829268292,10.390487804878049,7.977560975609756,5.37609756097561,0.18097560975609756,0.14146341463414633,2.401951219512195,0.028780487804878047,4.042195121951219,6.795121951219512,12.170731707317072,50.117560975609756,83.22317073170731,20.82390243902439,18.657073170731707,73.1719512195122,33.58390243902439,49.099024390243905,57.75829268292683,67.53658536585365,41
86794,FrScA-S116-01,1424,1146,0.8047752808988764,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,90.1826484,10,10,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274.8167,21.246945,-0.38742596428947296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86803,FrScA-S116-01,5430,4784,0.8810313075506445,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,87.55707763,10,6,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344.1504,55.73584,1.1398360494281607,4.4,3.5,4.666666666666667,Approved/Enrolled,Course Unavailable at Local School,18.14121212121212,0.2993939393939394,0.20818181818181816,0,0.07424242424242425,8.345757575757576,0.04878787878787879,0.13303030303030303,0.04878787878787879,0.31181818181818183,4.037575757575757,4.348787878787879,3.4275757575757577,1.9478787878787878,2.7927272727272725,3.5836363636363635,4.157272727272727,19.48818181818182,1.653939393939394,5.693333333333333,7.206060606060606,9.538484848484849,12.967575757575757,4.912121212121212,6.208181818181818,0.6551515151515152,0.43212121212121213,3.2163636363636363,0.3084848484848485,6.550909090909091,11.163333333333334,17.37,53.02878787878788,87.23060606060606,17.02121212121212,13.811515151515152,57.24272727272727,43.43636363636364,50.835757575757576,45.49333333333333,52.878787878787875,33
86815,FrScA-S116-01,3288,2064,0.6277372262773723,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.33333333,10,10,F,4,5,3,5,4,5,4,5,3,5,1666.7332,27.778886666666665,-0.09817383303622619,4.6,3.5,4.333333333333333,Approved/Enrolled,Course Unavailable at Local School,18.46818181818182,0.48345454545454547,0,0,0.1410909090909091,5.948181818181818,0.011272727272727273,0.14672727272727273,0.22436363636363638,0.7183636363636363,7.031818181818181,7.793454545454545,2.636,0.6327272727272727,3.6645454545454546,3.3012727272727274,7.381818181818182,19.362909090909092,1.1707272727272726,7.3634545454545455,8.804545454545455,11.000181818181819,11.064181818181819,6.277636363636364,8.014545454545454,0.9687272727272728,0.42472727272727273,1.7954545454545454,0.053454545454545456,5.502727272727273,8.744727272727273,16.771272727272727,54.93927272727273,88.40581818181818,17.506545454545453,15.743272727272727,74.17418181818182,52.46090909090909,40.081272727272726,38.40236363636364,47.872727272727275,55
86836,FrScA-S216-01,8692,7122,0.8193741371375978,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,89.84198646,10,0,M,2,2,2,1,3,2,5,2,2,3,1422.7335,23.712225,-0.27825666509395486,3.3,4,2.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,15.18275,0.3595,0.4275,0.02325,0.33325,5.54925,0.22025,0.05375,0,0.32875,7.921,8.24975,1.84975,1.41375,1.5705,2.31225,4.103,20.7275,1.4095,6.44475,6.499,11.96175,8.0975,7.108,4.9885,1.4945,0.39275,1.15975,0.15475,6.6545,9.857,14.845,50.92525,83.5175,22.7375,15.073,72.1945,49.63,37.8425,42.9285,42.65,40
86836,OcnA-S116-01,2867,2288,0.7980467387513079,OcnA,S116,01,ATTEMPTED,NA,NA,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6833,0.778055,-1.2938440492981327,3.3,4,2.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,15.18275,0.3595,0.4275,0.02325,0.33325,5.54925,0.22025,0.05375,0,0.32875,7.921,8.24975,1.84975,1.41375,1.5705,2.31225,4.103,20.7275,1.4095,6.44475,6.499,11.96175,8.0975,7.108,4.9885,1.4945,0.39275,1.15975,0.15475,6.6545,9.857,14.845,50.92525,83.5175,22.7375,15.073,72.1945,49.63,37.8425,42.9285,42.65,40
86882,FrScA-S116-03,3140,2724,0.867515923566879,FrScA,S116,03,POINTS EARNED & TOTAL COURSE POINTS,NA,80.3652968,235,231.75,F,4,5,4,4,4,4,4,4,4,5,1294.8334,21.580556666666666,-0.37265273291070516,4.2,4,4.333333333333333,Approved/Enrolled,Course Unavailable at Local School,18.255675675675676,0.44378378378378375,0.1454054054054054,0.023513513513513513,0.3348648648648649,4.895675675675675,0.057297297297297295,0.21,0.21648648648648647,1.2335135135135136,4.3402702702702705,5.586216216216216,2.231081081081081,0.38432432432432434,1.999189189189189,3.328918918918919,5.782162162162162,17.24810810810811,1.2821621621621622,7.345945945945946,8.348378378378378,11.247027027027027,12.383513513513513,6.662972972972973,8.432702702702702,0.9024324324324324,0.45675675675675675,0.5391891891891892,0.9527027027027026,3.6875675675675677,6.53945945945946,14.972702702702703,57.60162162162162,86.33243243243243,18.81972972972973,19.792972972972972,68.67270270270271,47.02324324324324,39.413513513513514,44.921351351351355,97.16216216216216,37
86942,AnPhA-S216-01,8132,5874,0.7223315297589769,AnPhA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,83.624,10,10,M,5,4,3,5,4,4,4,3,3,5,3101.5166,51.691943333333334,0.9607613134472208,4.4,3.5,3.6666666666666665,Approved/Enrolled,Scheduling Conflict,9.356923076923076,0,0,0.03230769230769231,0.22846153846153847,5.4715384615384615,0.37,0.045384615384615384,0.2569230769230769,1.2084615384615385,3.796153846153846,5.006153846153846,1.586153846153846,1.18,1.0953846153846154,1.4784615384615385,3.7184615384615385,13.991538461538461,0.5646153846153846,5.38,3.126153846153846,7.909230769230769,13.09153846153846,10.77076923076923,5.353076923076923,0.3346153846153846,0,2.346923076923077,0.4815384615384615,2.6761538461538463,5.8392307692307694,11.193076923076923,48.683076923076925,82.66692307692307,17.566153846153846,15.092307692307692,47.50923076923077,34.54153846153846,62.027692307692305,80.7976923076923,113.84615384615384,13
86943,OcnA-S116-01,4756,3015,0.6339360807401178,OcnA,S116,01,ATTEMPTED,NA,73.07872697,5,5,F,5,4,5,5,5,5,5,5,3,5,1377.5666,22.959443333333336,-0.3115918834047488,5,5,4,Approved/Enrolled,Scheduling Conflict,13.231,0,0,0,0,4.849,0,0.1165,0.506,0.807,5.055,5.8625,2.263,0.8975,2.631,2.822,4.9735,17.8315,0.812,8.3895,5.711,10.194,11.8945,6.4799999999999995,9.3645,1.0205,0,1.4385000000000001,1.071,3.0625,6.591,15.9575,55.0055,85.3075,17.074,13.6465,68.467,39.897,53.7265,46.2455,60.95,20
87001,OcnA-S116-02,4934,4252,0.8617754357519254,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,68.25795645,10,9,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202.6335,20.043891666666664,-0.44070043586869817,3.8,4.5,3.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,22.983999999999998,0,0,0,0,3.198,0,0,0,0.244,5.61,5.854,2.541,0.233,0.897,2.023,5.205,21.658,1.998,8.886,4.619,11.958,11.859,7.917000000000001,8.198,0.744,0,0,0.696,5.958,7.398,15.595,58.956,90.046,19.392,23.45,79.93900000000001,68.742,24.714,45.983,32.8,10
87010,FrScA-S116-01,4052,2486,0.6135241855873642,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,88.01369863,20,20,F,5,3,3,5,4,4,3,5,2,3,1920.8168,32.01361333333333,0.08935137403338565,4.7,3.5,4,Approved/Enrolled,Course Unavailable at Local School,17.0975,0.3177272727272727,0.4193181818181818,0.17386363636363636,0.36886363636363634,6.360681818181818,0.16818181818181818,0.18681818181818183,0.09068181818181818,1.4202272727272727,3.355681818181818,4.77590909090909,1.9525,1.1427272727272726,2.5027272727272725,2.518409090909091,6.4418181818181814,17.59522727272727,1.9193181818181817,6.785681818181818,3.7275,10.885,9.170227272727272,7.234545454545454,8.041363636363636,0.5245454545454545,0.4622727272727273,1.346818181818182,0.33795454545454545,7.049090909090909,9.72,17.762727272727272,52.269318181818186,83.82681818181818,19.907045454545454,16.97681818181818,51.84818181818182,53.900681818181816,35.95068181818182,43.00068181818182,36.27272727272727,44
87020,FrScA-S216-01,2428,1924,0.7924217462932455,FrScA,S216,01,POINTS EARNED & TOTAL COURSE POINTS,NA,73.25056433,5,5,F,4,3,3,4,4,3,3,5,2,5,1788.9003,29.815005,-0.008008978930750733,4.4,3,2.6666666666666665,Approved/Enrolled,Course Unavailable at Local School,12.690999999999999,0.332,0.5295,0.1135,0.0635,5.173,0.2095,0.9305,0.0445,1.5745,3.6395,5.215,2.344,2.447,0.958,2.881,4.9855,15.683,1.2665,8.5115,6.174,9.7245,10.221,5.9625,4.56,0.194,0.8170000000000001,1.128,0.3435,4.419,6.9025,11.52,49.7225,79.091,15.974,15.535,50.7525,39.2595,40.675,47.6175,92.05,20
87027,FrScA-S116-01,5336,4606,0.8631934032983508,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,78.76712329,10,10,F,5,5,4,4,4,5,4,5,4,5,1605.0336,26.75056,-0.14371093289671386,4.3,3.5,4,Approved/Enrolled,Course Unavailable at Local School,12.812692307692307,0.2896153846153846,0.039615384615384615,0.09384615384615384,0.039615384615384615,5.966538461538462,0,0.04576923076923077,0.02576923076923077,0.16115384615384615,7.311538461538461,7.4726923076923075,1.6634615384615385,2.504230769230769,1.0607692307692307,1.9073076923076924,4.645769230769231,14.462307692307693,0.32461538461538464,5.215,5.251538461538462,8.105,9.783076923076923,8.827692307692308,5.071538461538461,0.4419230769230769,0.25384615384615383,2.1534615384615385,0.09384615384615384,8.504999999999999,11.447692307692307,16.519615384615385,50.872692307692304,83.13307692307693,18.733076923076922,12.903076923076924,70.60384615384615,53.10653846153846,42.99384615384616,55.71653846153846,48.15384615384615,26
87043,AnPhA-S116-01,3349,2514,0.7506718423409973,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,91.312,5,6,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587.1833,26.453055,-0.15688526293515279,NA,NA,NA,Approved/Enrolled,Other,9.79,0.4722727272727273,0.4768181818181818,0,0.15954545454545455,6.419545454545455,0.28545454545454546,0.08954545454545454,0.37227272727272726,1.3836363636363636,4.125909090909091,5.572727272727272,1.469090909090909,1.2645454545454546,0.9904545454545455,2.9245454545454543,5.067272727272727,14.048181818181817,1.0772727272727272,6.054545454545455,2.815909090909091,8.612272727272728,12.08,10.125,4.130454545454546,0.4068181818181818,0.7622727272727272,1.8018181818181818,0.5504545454545454,3.8313636363636365,7.3531818181818185,11.631363636363636,49.639545454545456,82.96772727272727,18.536363636363635,14.78590909090909,56.860454545454544,44.61954545454545,52.57590909090909,72.95181818181818,102.81818181818181,22
87081,BioA-S116-01,4254,3315,0.7792665726375176,BioA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,6.693548387,20,19,M,3,3,2,2,3,3,3,2,3,3,181.5999,3.026665,-1.1942694866261303,2.6,2.5,3,Approved/Enrolled,Other,15.431666666666667,0,0,0,0,5.118333333333333,0,0,0,0.4633333333333333,10.295,10.758333333333333,3.0966666666666667,2.485,6.726666666666667,2.935,9.503333333333332,9.713333333333333,0.6533333333333333,17.40833333333333,12.648333333333333,9.368333333333332,7.003333333333333,2.535,8.516666666666666,3.0966666666666667,0,2.0216666666666665,0,3.675,8.793333333333333,17.310000000000002,56.915,86.41,13.591666666666667,20.25,82.84833333333333,12.398333333333333,49.24666666666667,6.6433333333333335,24.5,6
87093,FrScA-S116-01,2182,1544,0.7076076993583869,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,60.2739726,5,5,F,5,5,4,4,4,5,5,5,4,4,486.65,8.110833333333334,-0.9691286937173959,4.4,4.5,4.666666666666667,Approved/Enrolled,Course Unavailable at Local School,15.236538461538462,0.03923076923076923,0.16192307692307692,0,0.24153846153846154,5.002307692307692,0.03423076923076923,0.3096153846153846,0.028076923076923076,1.4846153846153847,5.938461538461539,7.491538461538461,2.0538461538461537,0.5992307692307692,0.8580769230769231,3.463076923076923,4.90923076923077,15.221153846153847,1.5153846153846153,4.6657692307692304,6.228076923076923,9.311538461538461,12.791923076923077,6.993076923076923,6.386923076923077,0.7369230769230769,0.03923076923076923,0.8065384615384615,0,4.786538461538462,6.36923076923077,12.75576923076923,50.50153846153846,84.74884615384616,20.37576923076923,14.20923076923077,63.325,40.66961538461538,41.69692307692308,61.253461538461536,72.15384615384616,26
87122,OcnA-S116-02,9066,5414,0.59717626296051185,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,8.040201005,24,NA,F,5,4,4,5,4,4,4,4,3,5,546.4335,9.107225,-0.9250057624583687,4.6,3.75,3.5,Approved/Enrolled,Course Unavailable at Local School,20.93,0.674,0,0,0,7.604,0.132,0,0,0.264,3.736,4,2.794,1.304,0.132,1.82,3.434,19.028,2.0260000000000002,6.182,5.982,10.156,12.41,5.078,8.752,0.49800000000000005,0.674,2.132,1.9340000000000002,5.362,10.604,19.354,58.482,88.856,17.474,17.126,73.926,52.164,45.82,39.854,78,5
87163,FrScA-S116-01,3634,2827,0.7779306549257017,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,88.58447489,465,223.075,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365.8501,22.764168333333334,-0.3202391911752271,NA,NA,NA,Approved/Enrolled,Scheduling Conflict,13.914594594594595,0.9789189189189189,0.09216216216216216,0,0.01756756756756757,6.696486486486487,0.03189189189189189,0.03486486486486486,0.08945945945945946,0.7283783783783784,4.763243243243243,5.491891891891892,1.8681081081081081,1.2643243243243243,1.8764864864864865,2.907837837837838,4.3,17.674324324324324,0.8613513513513513,7.4989189189189185,6.328108108108108,11.516756756756756,10.44918918918919,8.242432432432432,7.260540540540541,1.1994594594594594,0.7832432432432432,1.3102702702702702,0.18972972972972973,4.481351351351352,7.963243243243244,15.224054054054054,55.255675675675676,84.96108108108108,17.006216216216217,19.113243243243243,65.0518918918919,42.06864864864865,45.81162162162162,48.31,70.54054054054055,37
87166,AnPhA-S116-01,3818,2836,0.7427972760607648,AnPhA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,77.3104,5,3,F,5,4,3,5,5,5,4,5,4,5,1471.8833,24.531388333333332,-0.24198188615336216,5,3.5,4.333333333333333,Approved/Enrolled,Course Unavailable at Local School,12.27,1.0485,0.3085,0.0455,0.1295,7.219,0.154,0.0455,0.419,1.019,4.079,5.0975,2.5524999999999998,0.812,1.6355,3.8955,5.983,15.694,0.4085,8.619,5.7005,10.491999999999999,12.806000000000001,8.2315,7.8165,0.7715,1.2275,1.0925,0.5920000000000001,3.886,7.569999999999999,15.385,56.2875,84.7135,16.9685,15.7015,63.104,24.282,54.2995,51.394999999999996,64.15,20
87171,PhysA-S116-01,6318,5466,0.8651471984805318,PhysA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,97.5,443,398,F,4,4,3,4,4,4,3,4,4,4,768.6994,12.811656666666666,-0.7609634593659471,4.333333333333333,3.5,4.111111111111111,Approved/Enrolled,Course Unavailable at Local School,14.477777777777778,0.034444444444444444,0,0.05,0,6.178888888888888,0.05,0,0,0.08944444444444444,5.168333333333333,5.258333333333333,2.9027777777777777,1.4472222222222222,3.675,3.096111111111111,4.2555555555555555,15.701666666666666,0.508888888888889,7.786666666666667,4.432777777777778,7.728888888888889,13.382222222222222,7.488333333333333,6.577222222222222,0.9205555555555556,0.034444444444444444,2.5444444444444443,0.1461111111111111,5.386111111111111,9.033333333333333,15.61,52.70388888888889,86.67777777777778,21.350555555555555,18.536666666666665,82.65833333333333,55.40277777777778,52.275,58.79833333333333,72.61111111111111,18
87209,OcnA-S116-02,2402,1921,0.7997502081598667,OcnA,S116,02,POINTS EARNED & TOTAL COURSE POINTS,NA,80.83752094,10,10,F,4,3,4,5,5,3,4,5,3,5,3755.1506,62.58584333333333,1.443172815794238,4.8,4,3,Approved/Enrolled,Learning Preference of the Student,15.686363636363636,0,0,0.09545454545454546,0,4.553636363636364,0.17454545454545453,0,0.8845454545454545,1.8618181818181818,4.251818181818182,6.113636363636363,2.4745454545454546,0.8754545454545455,1.0027272727272727,2.2954545454545454,5.004545454545455,14.605454545454545,1.8245454545454545,5.55,6.4,11.227272727272728,12.87,6.318181818181818,10.243636363636364,0.13727272727272727,0,1.799090909090909,0.2672727272727273,4.25,6.452727272727273,16.697272727272725,56.71181818181818,85.8190909090909,21.334545454545456,16.686363636363637,51.17727272727273,26.638181818181817,38.81363636363636,45.92818181818182,64.63636363636364,11
87484,FrScA-S116-01,7654,5626,0.7350405016984584,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,92.69406393,10,NA,M,4,4,4,5,4,4,5,4,5,5,3341.9499,55.699165,1.138211980743064,3.7,3.75,4,Approved/Enrolled,Course Unavailable at Local School,13.175161290322581,0.8596774193548387,0.02064516129032258,0.053870967741935484,0.04806451612903226,6.339677419354839,0.09322580645161291,0.04806451612903226,0.030645161290322583,0.20838709677419354,8.865806451612903,9.089354838709678,2.2887096774193547,0.9941935483870967,1.2161290322580645,3.0038709677419355,4.49483870967742,13.536451612903226,1.3306451612903225,5.468387096774194,5.516451612903226,8.504193548387097,6.603225806451613,8.596129032258064,2.7006451612903226,0.7509677419354839,0.7454838709677419,2.4251612903225808,0.8896774193548387,6.175806451612903,10.988387096774193,13.689032258064517,46.339999999999996,79.66064516129032,15.438387096774193,10.559354838709677,81.19903225806452,40.314516129032256,48.74354838709677,55.14258064516129,55.903225806451616,31
87485,FrScA-S116-01,2201,1496,0.6796910495229441,FrScA,S116,01,POINTS EARNED & TOTAL COURSE POINTS,NA,65.98173516,10,10,M,4,3,3,3,3,3,4,3,3,2,1451.8836,24.198059999999998,-0.2567425707620111,3,3.5,3,Approved/Enrolled,Course Unavailable at Local School,11.207777777777778,0.40944444444444444,0.5366666666666666,0,0,7.375,0,0.15777777777777777,0.6277777777777778,1.0672222222222223,9.084444444444443,10.151666666666667,3.472777777777778,0.30833333333333335,0.575,2.213888888888889,3.6683333333333334,11.09,0.7533333333333333,6.038333333333333,8.604444444444445,6.551111111111111,9.894444444444444,5.532222222222222,4.796111111111111,0.5338888888888889,0.9461111111111111,1.8044444444444445,1.0183333333333333,3.783888888888889,8.086666666666666,12.883333333333333,47.330555555555556,77.64722222222223,16.74,11.445555555555556,63.346111111111114,26.893333333333334,63.06722222222222,53.33833333333333,71.11111111111111,18
