RespondentId,opdata_CourseID,Q1MaincellgroupRow1,Q1MaincellgroupRow2,Q1MaincellgroupRow3,Q1MaincellgroupRow4,Q1MaincellgroupRow5,Q1MaincellgroupRow6,Q1MaincellgroupRow7,Q1MaincellgroupRow8,Q1MaincellgroupRow9,Q1MaincellgroupRow10
438242,OcnA-S116-02,4,4,3,1,4,4,2,4,4,4
439113,BioA-S116-01,5,5,3,1,5,5,3,5,5,5
482204,AnPhA-S216-01,5,5,5,1,5,5,1,5,5,5
433260,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437903,BioA-S116-01,4,3,2,1,3,3,2,4,4,4
515463,BioA-S216-01,5,5,5,1,4,4,2,5,5,5
432221,FrScA-S116-01,4,2,2,4,4,3,1,3,3,1
435453,AnPhA-T116-01,5,5,5,1,5,5,2,5,5,5
479643,AnPhA-S216-01,4,5,3,2,5,5,1,5,3,5
437893,BioA-S116-01,4,4,2,1,4,4,1,4,4,4
485099,OcnA-S216-01,5,4,3,1,5,4,1,5,3,4
430190,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432378,FrScA-S116-03,4,3,2,2,4,4,2,4,3,2
479609,OcnA-S216-02,4,3,3,2,5,4,2,4,3,5
437814,BioA-S116-01,5,5,3,1,5,5,2,5,5,5
432444,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480871,OcnA-S216-01,5,5,5,2,4,5,2,4,4,4
481590,FrScA-S216-02,5,4,4,1,5,4,1,5,5,5
433156,OcnA-S116-02,4,4,3,2,4,4,3,4,4,4
479748,AnPhA-S216-01,4,3,3,4,5,4,2,5,5,5
520849,BioA-S216-01,3,2,2,3,3,3,3,4,2,3
437142,BioA-S116-01,5,2,4,2,4,3,1,5,3,5
480142,BioA-S216-01,3,2,3,3,4,4,3,4,2,2
433388,OcnA-S116-01,5,4,3,1,5,4,1,5,5,5
479547,FrScA-S216-01,5,3,3,1,5,4,1,5,3,4
442407,AnPhA-S116-02,5,4,5,1,5,5,3,5,4,4
435392,BioA-S116-01,4,3,3,2,4,3,2,4,2,4
520607,BioA-S216-01,4,2,2,1,4,2,1,4,2,3
440558,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442797,BioA-S116-01,4,2,2,2,4,3,2,4,1,3
433222,FrScA-S116-03,4,3,3,2,5,4,2,5,5,5
444975,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479957,OcnA-S216-01,5,5,5,1,4,5,1,5,5,5
435110,FrScA-S116-03,5,3,3,1,5,5,2,5,2,5
432719,BioA-T116-01,3,3,3,4,3,3,1,4,3,3
443493,BioA-S116-01,5,5,4,1,5,5,2,5,5,5
479933,AnPhA-S216-01,4,5,2,2,4,5,3,5,4,5
432826,FrScA-S116-02,5,4,5,2,5,5,2,5,4,5
434342,FrScA-S116-01,4,4,4,1,5,5,1,4,4,5
432353,OcnA-S116-01,4,5,3,2,4,4,3,4,3,3
433246,AnPhA-S116-01,4,4,3,2,4,4,2,4,3,4
483008,OcnA-S216-02,4,3,4,2,5,4,2,4,4,3
512612,BioA-S216-01,5,5,4,1,4,5,1,4,4,4
520452,BioA-S216-01,5,4,4,1,4,4,1,4,4,4
446317,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432791,OcnA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498571,BioA-S216-01,4,4,3,4,4,5,1,4,4,4
432323,FrScA-S116-01,4,4,4,2,5,3,2,4,2,4
438330,BioA-S116-01,4,4,3,2,4,4,2,4,3,4
479486,FrScA-S216-01,4,3,3,1,4,3,2,5,3,5
480386,OcnA-S216-01,4,4,3,2,4,4,2,4,3,5
435152,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513052,OcnA-S216-01,4,4,2,2,4,4,2,4,4,4
484730,AnPhA-S216-01,4,4,4,2,4,5,2,4,3,4
515454,FrScA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
482379,FrScA-S216-01,4,4,3,2,4,4,2,4,4,4
435021,BioA-S116-01,5,4,3,2,5,3,1,5,4,5
488380,OcnA-S216-01,4,3,3,2,4,4,3,4,4,4
432214,OcnA-S116-02,4,3,4,2,4,3,2,4,3,5
430197,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482003,FrScA-S216-01,5,5,5,NA,5,5,1,5,NA,5
482597,FrScA-S216-01,4,4,3,2,4,5,2,4,4,4
480391,OcnA-S216-01,4,4,4,1,5,4,2,4,3,5
482313,AnPhA-S216-01,5,5,4,1,4,5,2,4,4,5
434231,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492536,OcnA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523231,AnPhA-S216-01,4,4,3,1,4,4,1,4,5,4
433302,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479395,FrScA-S216-01,3,4,3,2,2,4,2,4,4,3
434638,FrScA-S116-01,4,3,3,2,4,3,4,4,3,5
519353,BioA-S216-01,3,3,3,3,3,3,3,3,2,3
479363,AnPhA-S216-01,4,4,3,2,4,4,2,4,4,4
479478,FrScA-S216-01,5,3,3,1,5,4,1,5,3,4
482315,FrScA-S216-02,5,3,3,2,4,3,2,5,3,5
514392,BioA-S216-01,4,4,2,3,3,4,2,4,4,3
433621,OcnA-S116-01,5,4,4,1,5,4,2,5,4,5
430192,OcnA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479568,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439801,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482700,OcnA-S216-01,4,4,3,2,4,5,2,4,4,4
435054,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517522,BioA-S216-01,4,4,2,4,2,4,3,3,2,2
519342,BioA-S216-01,5,2,4,1,4,2,1,4,2,4
480078,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480010,AnPhA-S216-02,5,5,5,1,5,5,1,5,5,5
433178,@X@course.course_id@X@,5,4,4,1,5,4,1,5,4,5
436888,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446320,FrScA-S116-01,4,3,3,2,4,4,2,4,3,3
484753,AnPhA-S216-01,5,5,4,2,5,5,3,5,3,4
430188,OcnA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433118,BioA-T116-01,3,2,3,3,2,3,3,3,3,3
432514,BioA-S116-01,3,2,3,4,3,3,3,3,2,1
436758,AnPhA-S116-01,4,4,5,1,4,5,2,4,4,4
432774,OcnA-S116-01,3,3,NA,5,2,3,3,2,3,1
480817,PhysA-S216-01,4,4,3,2,4,5,3,4,2,4
508704,AnPhA-S216-01,4,4,3,2,4,3,2,4,2,5
439175,AnPhA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480033,FrScA-S216-01,5,3,3,2,4,5,3,4,3,3
437315,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
434228,FrScA-S116-01,5,3,4,1,5,4,2,5,2,2
438902,BioA-S116-01,5,5,3,2,5,5,1,5,4,5
483036,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485112,FrScA-S216-01,5,4,3,2,5,4,2,5,3,5
434324,BioA-S116-01,5,4,3,1,5,5,1,5,5,5
483394,FrScA-S216-01,5,5,5,1,5,5,2,5,5,5
432802,AnPhA-S116-01,5,5,4,1,5,5,2,4,4,4
437585,BioA-S116-01,5,5,4,1,4,4,2,5,3,5
511961,BioA-S216-01,3,3,2,3,4,3,3,3,3,4
430167,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435824,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
433110,FrScA-S116-01,4,4,3,2,4,4,2,4,2,3
437191,FrScA-S116-01,3,2,3,2,4,3,2,3,3,3
439828,BioA-S116-01,4,5,3,1,4,4,2,4,4,4
491542,AnPhA-S216-01,4,NA,2,1,4,4,3,4,3,4
435831,BioA-S116-01,4,5,3,1,4,4,2,5,5,5
485080,FrScA-S216-02,5,4,3,1,5,5,1,5,5,5
432323,OcnA-T116-01,4,3,4,3,4,3,2,3,3,3
479376,FrScA-S216-01,5,4,3,1,5,5,1,5,5,5
481250,FrScA-S216-01,5,5,5,2,4,4,2,4,4,4
434660,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444752,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516746,BioA-S216-01,5,3,3,1,4,3,2,4,2,4
490973,AnPhA-S216-01,5,5,4,1,4,5,2,4,5,5
479618,FrScA-S216-01,2,2,2,4,4,4,2,3,2,3
435109,FrScA-S116-03,5,3,3,1,5,5,1,5,3,5
484710,FrScA-S216-01,4,3,3,2,4,3,2,4,3,4
433124,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433234,AnPhA-S116-01,4,4,3,2,4,4,1,3,3,4
483940,OcnA-S216-01,5,4,3,1,5,4,2,5,2,5
436874,OcnA-S116-03,3,2,3,4,2,3,3,2,3,3
430183,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514048,BioA-S216-01,4,3,2,3,2,2,3,3,2,3
436874,OcnA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439805,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480779,OcnA-S216-01,3,3,2,3,4,3,3,4,3,4
433144,@X@course.course_id@X@,4,4,3,1,4,4,1,5,3,5
443493,PhysA-S116-01,4,4,3,2,4,4,2,4,4,4
432371,OcnA-S116-01,5,4,5,1,5,4,1,5,5,5
432989,AnPhA-S116-01,4,4,3,2,4,4,3,4,3,4
481380,AnPhA-S216-02,5,5,4,1,5,5,1,5,3,4
434817,FrScA-S116-03,5,4,4,1,5,4,1,5,3,5
434678,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
482003,OcnA-S216-01,4,3,2,1,4,5,1,5,2,5
431955,FrScA-T116-01,4,3,4,1,5,4,4,5,3,4
434273,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442510,FrScA-S116-01,4,5,3,2,4,4,2,4,4,4
432875,@X@course.course_id@X@,5,4,NA,2,4,5,2,4,3,4
433211,AnPhA-S116-02,5,4,4,1,4,4,3,5,4,4
483467,AnPhA-S216-01,5,4,3,2,4,5,1,4,4,4
433156,@X@course.course_id@X@,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434280,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433118,AnPhA-T116-01,5,5,4,1,5,5,1,5,5,5
431864,FrScA-S116-01,4,3,3,2,4,3,3,4,2,3
484853,OcnA-S216-01,5,4,4,1,4,5,1,4,4,4
516486,BioA-S216-01,5,3,3,5,4,2,2,4,2,4
435109,FrScA-S116-03,5,3,3,1,5,5,1,5,3,5
484496,OcnA-S216-01,3,4,2,2,3,3,3,3,4,4
482173,FrScA-S216-01,4,4,3,1,4,4,1,4,4,5
440547,BioA-S116-01,5,5,5,1,4,4,5,5,4,5
434744,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483753,OcnA-S216-01,5,3,4,1,5,4,2,5,3,4
432722,AnPhA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433111,PhysA-S116-01,4,4,3,2,4,4,1,5,3,4
480078,BioA-S216-01,4,4,2,2,4,4,2,4,4,3
435213,BioA-S116-01,4,3,3,2,4,4,3,4,3,4
484811,OcnA-S216-02,2,1,1,4,2,3,3,2,3,3
447477,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437875,PhysA-S116-01,4,3,2,2,4,4,3,4,3,3
479923,FrScA-S216-01,5,2,3,1,4,2,2,5,4,5
437320,BioA-S116-01,5,4,5,1,5,5,1,5,5,4
439801,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448406,PhysA-S116-01,4,4,3,2,4,4,2,4,2,4
439113,BioA-S116-01,5,5,3,1,5,5,3,5,5,5
483752,OcnA-S216-01,5,4,4,1,5,4,1,5,3,3
522738,BioA-S216-01,4,4,3,3,4,4,1,4,4,4
432309,FrScA-S116-01,5,5,4,1,5,5,2,5,4,5
435465,AnPhA-S116-01,4,4,3,1,4,5,1,5,4,4
434199,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
479467,FrScA-S216-01,5,2,3,1,5,5,3,5,2,5
480793,AnPhA-S216-01,4,4,4,2,4,4,3,4,4,4
430174,OcnA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480882,FrScA-S216-02,5,5,5,1,5,5,1,5,5,5
482379,AnPhA-S216-02,4,3,2,2,4,5,2,4,3,4
480531,OcnA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480378,OcnA-S216-01,4,3,2,2,4,4,3,4,4,4
432815,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479998,AnPhA-S216-02,5,5,5,1,5,5,1,5,5,5
484711,FrScA-S216-01,4,3,3,2,4,4,2,4,4,4
435803,BioA-S116-01,4,3,3,2,4,3,3,4,2,2
432994,BioA-T116-01,3,3,3,4,3,3,2,3,2,2
434874,BioA-S116-01,5,4,3,1,5,4,1,5,5,5
433110,@X@course.course_id@X@,4,4,3,1,4,4,1,5,4,5
479946,AnPhA-S216-01,4,5,3,1,4,5,2,5,4,5
432848,OcnA-S116-01,3,3,5,3,3,3,3,3,2,3
480884,OcnA-S216-02,5,4,4,1,4,3,2,5,5,5
440144,PhysA-S116-01,4,4,3,2,4,4,2,3,2,4
479539,FrScA-S216-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
432218,OcnA-S116-02,5,5,5,1,5,5,1,5,5,5
479560,AnPhA-S216-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444891,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485717,FrScA-S216-01,4,3,3,1,4,3,2,4,3,5
481250,AnPhA-S216-02,5,5,5,1,5,5,1,5,5,5
481273,FrScA-S216-01,5,5,5,1,5,5,1,5,5,NA
444648,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482647,FrScA-S216-01,4,4,4,2,4,4,2,4,4,4
434263,FrScA-S116-01,4,3,3,2,4,3,4,4,2,4
435036,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433125,FrScA-S116-01,4,3,2,2,4,3,3,4,3,4
508226,BioA-S216-01,5,5,5,2,5,5,1,5,5,5
479710,OcnA-S216-01,4,3,3,2,3,3,3,4,3,2
434744,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432296,FrScA-S116-02,5,5,4,1,5,4,2,5,3,5
434315,BioA-S116-01,5,5,5,1,5,5,3,5,5,5
449206,FrScA-S116-01,5,3,4,1,5,4,3,5,3,2
484796,AnPhA-S216-02,4,4,3,2,4,4,2,4,4,4
432431,PhysA-S116-01,3,4,4,2,4,5,1,4,3,3
440224,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515454,BioA-S216-01,4,2,4,2,3,2,2,4,2,5
480419,PhysA-S216-01,4,5,3,2,4,5,2,4,2,4
512284,BioA-S216-01,4,4,3,2,4,4,2,4,4,4
435413,BioA-S116-01,4,4,3,1,5,4,1,5,4,4
432171,FrScA-S116-01,4,3,2,4,4,3,2,4,3,3
446155,FrScA-S116-01,4,3,3,3,3,3,2,3,3,2
484710,OcnA-S216-01,2,2,2,4,3,3,2,4,3,2
439271,BioA-S116-01,4,4,4,2,4,5,2,4,4,4
434290,BioA-S116-01,5,5,5,1,5,4,3,5,5,5
432820,@X@course.course_id@X@,5,4,4,1,5,5,1,5,5,5
498422,BioA-S216-01,4,4,3,2,4,3,2,4,4,5
444675,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499207,BioA-S216-01,2,2,2,3,3,2,3,3,4,3
439149,BioA-S116-01,5,5,3,1,5,5,3,5,5,5
434472,FrScA-S116-01,4,4,4,1,4,4,2,4,3,5
482233,FrScA-S216-01,4,3,3,1,4,3,2,5,3,3
434757,BioA-S116-01,4,3,4,2,4,3,1,4,3,3
434228,BioA-S116-01,4,4,3,2,4,4,1,4,4,4
435787,AnPhA-S116-02,5,4,4,1,4,4,2,5,3,4
436760,PhysA-S116-01,5,4,4,1,5,4,1,5,3,5
484496,OcnA-S216-01,4,3,3,2,4,4,3,4,4,4
518018,BioA-S216-01,3,2,2,4,3,2,2,4,2,3
440492,BioA-S116-01,4,4,3,3,5,5,3,5,4,4
479951,PhysA-S216-01,1,NA,1,3,2,1,3,3,1,1
433127,AnPhA-T116-01,5,5,4,1,5,5,1,5,5,5
480376,FrScA-S216-01,4,3,2,2,4,5,3,4,4,5
485032,AnPhA-S216-01,4,4,2,3,3,3,3,4,3,3
483465,AnPhA-S216-01,5,5,5,1,5,5,1,5,5,5
479618,AnPhA-S216-01,5,4,3,1,4,4,1,5,4,5
432268,FrScA-T116-01,4,3,4,2,5,4,2,5,3,4
514048,BioA-S216-01,4,4,2,2,4,3,2,4,4,4
435036,FrScA-S116-01,4,3,2,3,4,3,1,3,3,2
434632,AnPhA-S116-01,5,5,4,1,5,5,1,5,4,5
430179,FrScA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479951,AnPhA-S216-01,5,4,4,1,5,5,2,5,4,5
485717,FrScA-S216-01,4,4,4,2,4,5,3,4,3,4
479358,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484796,FrScA-S216-02,4,3,4,1,5,4,2,5,4,4
487179,OcnA-S216-01,5,3,4,1,5,4,3,4,2,5
459800,BioA-S116-01,4,4,4,2,4,4,2,4,4,3
485065,OcnA-S216-02,4,3,3,1,4,4,1,4,4,5
482712,FrScA-S216-01,4,4,3,2,4,5,2,5,4,5
480070,BioA-S216-01,4,3,2,2,4,4,3,4,3,4
479631,FrScA-S216-02,5,3,3,2,4,3,3,4,4,5
482573,AnPhA-S216-01,5,5,5,1,5,5,1,5,5,5
436796,PhysA-S116-01,4,4,3,2,4,4,3,5,3,4
434162,FrScA-S116-01,5,3,3,1,5,4,1,5,3,4
482613,AnPhA-S216-01,5,5,4,1,4,5,2,4,4,5
448179,BioA-S116-01,4,4,5,NA,1,4,1,4,4,5
480820,OcnA-S216-01,4,3,2,2,4,4,3,4,3,4
434678,BioA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436618,BioA-S116-01,5,5,5,1,5,5,1,5,5,5
432736,PhysA-S116-01,4,4,4,1,4,5,1,5,4,4
432676,AnPhA-S116-01,4,4,4,2,4,4,3,3,3,3
433672,AnPhA-S116-02,5,5,4,1,5,5,1,5,5,5
445963,PhysA-S116-01,5,4,3,1,4,4,1,5,3,3
434037,FrScA-S116-01,5,3,3,1,4,4,2,5,3,5
432282,OcnA-S116-02,4,4,4,2,4,4,2,4,3,5
434426,FrScA-S116-01,4,3,4,1,5,4,3,5,2,5
479468,AnPhA-S216-02,4,4,3,1,4,5,2,5,5,5
440010,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436863,FrScA-S116-01,5,5,4,1,5,5,1,5,3,5
430174,FrScA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434248,FrScA-S116-01,3,2,2,2,3,3,3,4,3,3
435021,BioA-S116-01,4,4,5,2,4,4,2,4,3,4
434281,PhysA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436824,FrScA-S116-01,4,3,3,1,5,5,1,5,3,5
438242,BioA-S116-01,4,3,3,2,4,3,1,3,2,4
432531,OcnA-S116-02,5,5,5,1,5,5,1,5,5,5
479370,FrScA-S216-01,4,2,3,1,5,4,2,5,2,3
434234,FrScA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432296,OcnA-S116-02,4,3,4,2,4,3,2,4,3,3
483079,FrScA-S216-02,5,4,3,2,4,4,2,4,4,4
479486,FrScA-S216-01,5,2,3,1,5,4,1,5,3,5
479370,AnPhA-S216-01,5,5,3,1,5,5,3,5,5,5
434245,FrScA-S116-01,5,1,4,5,4,3,1,4,3,3
433936,FrScA-S116-03,5,5,4,1,5,5,3,5,5,5
432406,FrScA-S116-01,5,5,4,1,5,5,2,5,5,5
438185,BioA-S116-01,4,4,4,2,4,4,2,3,3,4
435835,OcnA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482946,AnPhA-S216-01,5,3,3,1,5,5,1,5,4,4
520951,BioA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514708,BioA-S216-01,4,2,4,2,4,4,1,4,4,4
433388,AnPhA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478669,BioA-S116-01,4,2,2,2,4,2,3,4,2,3
482203,OcnA-S216-01,4,3,2,1,5,3,1,4,4,4
434225,FrScA-S116-01,4,4,3,3,4,3,2,3,4,4
481269,AnPhA-S216-02,5,5,4,1,5,5,3,5,5,5
433202,FrScA-S116-01,4,4,3,2,4,4,3,4,4,5
512284,BioA-S216-01,4,3,2,4,4,3,1,4,3,4
482323,AnPhA-S216-02,5,5,3,1,5,4,2,5,4,5
431889,FrScA-S116-01,5,5,3,1,5,5,1,5,3,5
